"long.f","lat.f","between.f","closeness.f","eigen.f","degree.f","long.t","lat.t","BusStopCode","Description","RoadName","planning_area","combined.f"
103.7499878,1.351555236,0.349760981915619,0.985798688521085,4.33785114370383e-06,0.285714285714286,103.7473086,1.355468029,"43419","Aft Bt Batok Stn/Blk 628","Bt Batok Ctrl","Bukit Batok",-14.6657028108242
103.7536205,1.351092789,0.00855183515098369,0.978043223518479,7.24417197069779e-07,0,103.7564426,1.351383768,"43421","Blk 503","Bt Batok East Ave 2","Bukit Batok",-Inf
103.7538907,1.351086925,0.0140736013880671,0.985320774787463,7.28920667768384e-09,0,103.7499878,1.351555236,"43429","Blk 240","Bt Batok East Ave 2","Bukit Batok",-Inf
103.7564426,1.351383768,0.00863481352459879,0.978515543580719,4.92881405382839e-07,0,103.7589729,1.351730006,"43431","Opp Blk 242","Bt Batok East Ave 2","Bukit Batok",-Inf
103.7562266,1.351181012,0.013990623014452,0.984843134739965,1.07133817748546e-08,0,103.7538907,1.351086925,"43439","Blk 242","Bt Batok East Ave 2","Bukit Batok",-Inf
103.7589729,1.351730006,0.00871779189821389,0.978988132361541,3.3534830584039e-07,0,103.760063,1.353936257,"43441","Opp Blk 258","Bt Batok East Ave 2","Bukit Batok",-Inf
103.7590517,1.351503776,0.0139076446408369,0.98436576814356,1.57460961058349e-08,0,103.7562266,1.351181012,"43449","Blk 258","Bt Batok East Ave 2","Bukit Batok",-Inf
103.7385,1.3479,0.280679781860875,0.983500537032655,2.07629022184618e-06,0,103.7366703,1.344383231,"43453","BEF PIE","Bt Batok Rd","Bukit Batok",-Inf
103.7380746,1.348086665,0.396698223552732,0.985363612159935,7.58538721594317e-07,0.285714285714286,103.7407375,1.349891389,"43459","Aft PIE","Bt Batok Rd","Tengah",-16.283958943795
103.7380746,1.348086665,0.396698223552732,0.985363612159935,7.58538721594317e-07,0.285714285714286,103.7411014,1.347011226,"43459","Aft PIE","Bt Batok Rd","Tengah",-16.283958943795
103.7380746,1.348086665,0.396698223552732,0.985363612159935,7.58538721594317e-07,0.285714285714286,103.7376583,1.350794367,"43459","Aft PIE","Bt Batok Rd","Tengah",-16.283958943795
103.7474937,1.355046658,0.0372968032644255,0.986404899689389,1.80283439380256e-08,0.142857142857143,103.7468164,1.352264988,"43461","Aft Bt Batok West Ave 5","Bt Batok West Ave 2","Bukit Batok",-23.0797668226362
103.7474937,1.355046658,0.0372968032644255,0.986404899689389,1.80283439380256e-08,0.142857142857143,103.7501989,1.3517652,"43461","Aft Bt Batok West Ave 5","Bt Batok West Ave 2","Bukit Batok",-23.0797668226362
103.7473086,1.355468029,0.212284659841072,0.980978370765444,3.60366353621558e-06,0,103.7472358,1.357652474,"43469","Bef Bt Batok West Ave 5","Bt Batok West Ave 2","Bukit Batok",-Inf
103.7473069,1.35797,0.0372138248908105,0.985926799237056,2.649733234394e-08,0,103.7474937,1.355046658,"43471","Blk 306","Bt Batok West Ave 2","Bukit Batok",-Inf
103.7472358,1.357652474,0.212367638214687,0.981453799200324,2.45187269896369e-06,0,103.7463517,1.359786206,"43479","Opp Blk 305","Bt Batok West Ave 2","Bukit Batok",-Inf
103.7463791,1.359929121,0.0371308465171954,0.98544897258527,3.89447096945272e-08,0,103.7473069,1.35797,"43481","Blk 315","Bt Batok West Ave 2","Bukit Batok",-Inf
103.7463517,1.359786206,0.212450616588302,0.98192949942239,1.66821338103012e-06,0,103.7468672,1.362595581,"43489","Opp Blk 315","Bt Batok West Ave 2","Bukit Batok",-Inf
103.747148,1.363953986,0.0370478681435802,0.984971419498895,5.72393624861349e-08,0,103.7463791,1.359929121,"43491","Blk 331","Bt Batok West Ave 4","Bukit Batok",-Inf
103.7468672,1.362595581,0.212533594961917,0.982405471664766,1.13502462255516e-06,0,103.7482497,1.365273465,"43499","Blk 419","Bt Batok West Ave 4","Bukit Batok",-Inf
103.754364,1.343590931,0.00428524029455128,0.000135476161476544,1.57865005280687e-06,0,103.7544676,1.341374026,"43509","Blk 291E","Bt Batok St 23","Bukit Batok",-Inf
103.7484987,1.344973942,0.113453663081918,0.985695475775102,1.27059297721237e-06,0.142857142857143,103.7451866,1.347165537,"43511","Bt Batok Swim Cplx","Bt Batok East Ave 6","Bukit Batok",-17.7127056047127
103.7484987,1.344973942,0.113453663081918,0.985695475775102,1.27059297721237e-06,0.142857142857143,103.7476605,1.346965558,"43511","Bt Batok Swim Cplx","Bt Batok East Ave 6","Bukit Batok",-17.7127056047127
103.7483578,1.345274241,0.16692934761356,0.984850831268962,3.41018942544636e-06,0.142857142857143,103.7519015,1.345131618,"43519","Opp Bt Batok Swim Cplx","Bt Batok East Ave 6","Bukit Batok",-16.3401025811634
103.7483578,1.345274241,0.16692934761356,0.984850831268962,3.41018942544636e-06,0.142857142857143,103.7516364,1.346612172,"43519","Opp Bt Batok Swim Cplx","Bt Batok East Ave 6","Bukit Batok",-16.3401025811634
103.7501642,1.367560375,0.213964971906777,0.983835022849008,3.57492002526262e-07,0,103.749953,1.370711201,"43521","Bt Batok Driving Ctr","Bt Batok West Ave 5","Bukit Batok",-Inf
103.750238,1.367696499,0.0313045792840779,0.983540399284933,1.81732976411012e-07,0,103.7502645,1.365304015,"43529","Opp Bt Batok Driving Ctr","Bt Batok West Ave 5","Bukit Batok",-Inf
103.7437763,1.351548687,0.103720497424423,0.982546333626137,2.01643032845306e-06,0,103.741393,1.34972199,"43531","Blk 140","Bt Batok West Ave 3","Bukit Batok",-Inf
103.7433686,1.351422778,0.143184394517152,0.985989577458141,3.51143893661216e-07,0,103.7462359,1.35235542,"43539","Opp Blk 140","Bt Batok West Ave 3","Bukit Batok",-Inf
103.7515046,1.359209952,0.00222633939922659,0.985815383539746,0,0,103.7513838,1.362519395,"43571","Opp Bt Gombak Stn","Bt Batok West Ave 5","Bukit Batok",-Inf
103.7516677,1.359117153,7.40878335849114e-07,0,0,0,103.7499243,1.356535619,"43579","Bt Gombak Stn","Bt Batok West Ave 5","Bukit Batok",-Inf
103.7513838,1.362519395,0.00445119704178148,0.985488607180904,0,0.142857142857143,103.7501642,1.367560375,"43581","Blk 347","Bt Batok West Ave 5","Bukit Batok",-Inf
103.7513838,1.362519395,0.00445119704178148,0.985488607180904,0,0.142857142857143,103.7502645,1.365304015,"43581","Blk 347","Bt Batok West Ave 5","Bukit Batok",-Inf
103.7515318,1.362272969,0,0.000135476161476544,0,0,103.7516677,1.359117153,"43589","Opp Blk 347","Bt Batok West Ave 5","Bukit Batok",-Inf
103.7521198,1.344758664,0.113370684708303,0.985217460739178,1.86746627716093e-06,0,103.7484987,1.344973942,"43591","Opp Bt View Sec Sch","Bt Batok East Ave 6","Bukit Batok",-Inf
103.7519015,1.345131618,0.157851982763014,0.984653950739536,2.32023613373999e-06,0.142857142857143,103.7558602,1.344218917,"43599","Bt View Sec Sch","Bt Batok East Ave 6","Bukit Batok",-16.7813142663185
103.7519015,1.345131618,0.157851982763014,0.984653950739536,2.32023613373999e-06,0.142857142857143,103.754364,1.343590931,"43599","Bt View Sec Sch","Bt Batok East Ave 6","Bukit Batok",-16.7813142663185
103.7495053,1.356643409,0,0.986142127344921,0,0,103.7515046,1.359209952,"43601","Opp Blk 532","Bt Batok West Ave 5","Bukit Batok",-Inf
103.7582917,1.344078361,0.105141674944194,0.985622769018438,3.22133852303615e-06,0,103.7568172,1.346489444,"43611","Blk 290H","Bt Batok East Ave 3","Bukit Batok",-Inf
103.7586133,1.344064118,0.0702754959321327,0.984427307117665,1.29055853660037e-06,0,103.7591581,1.342408108,"43619","Blk 289E","Bt Batok East Ave 3","Bukit Batok",-Inf
103.7590819,1.341692752,0.105058696570579,0.98514431443109,4.73459334883191e-06,0,103.7582917,1.344078361,"43621","Opp Parkview Apts","Bt Batok East Ave 3","Bukit Batok",-Inf
103.7591581,1.342408108,0.0703584743057477,0.984905350383262,8.78074551107969e-07,0,103.7604384,1.339153739,"43629","Yusof Ishak Sec Sch","Bt Batok East Ave 3","Bukit Batok",-Inf
103.7685846,1.347859209,0,0.985523429412148,0,0,103.7646464,1.346945,"43631","Ppis Bt Batok","Old Jurong Rd","Bukit Timah",-Inf
103.7502645,1.365304015,0.03688191139635,0.984017133083189,1.23648092837423e-07,0,103.7478861,1.365125019,"43641","Opp HomeTeamNS","Bt Batok West Ave 7","Bukit Batok",-Inf
103.750602,1.36545844,0.212699551709147,0.983358233144283,5.25427316980775e-07,0,103.7501642,1.367560375,"43649","HomeTeamNS","Bt Batok West Ave 7","Bukit Batok",-Inf
103.7434568,1.36459986,0.111691045419996,0.983361114196777,1.10597718381333e-07,0,103.7470483,1.368012158,"43671","Opp Dunearn Sec Sch","Bt Batok Rd","Tengah",-Inf
103.7442194,1.365066866,0.0753573286133889,0.981127451720219,1.236480928542e-07,0,103.7417702,1.361955616,"43679","Blk 402","Bt Batok Rd","Tengah",-Inf
103.7460557,1.34490189,0.0256913145725171,0.985320614352001,1.01460597122346e-06,0,103.7451866,1.347165537,"43691","Blk 190","Bt Batok Ave 1","Bukit Batok",-Inf
103.7462831,1.344753412,0.0253191466884756,0.983013379124929,1.0960010438201e-06,0,103.74425,1.341953312,"43699","Blk 298","Bt Batok Ave 1","Bukit Batok",-Inf
103.7520167,1.348470601,0.00800531389857232,0.983896042161773,2.04769274036139e-06,0,103.748343,1.347604991,"43701","Blk 225","Bt Batok Ctrl","Bukit Batok",-Inf
103.7545481,1.346460783,0.0071014423288364,0.978515543580719,1.57865005277872e-06,0,103.7578877,1.34931075,"43739","Blk 217","Bt Batok St 21","Bukit Batok",-Inf
103.7516364,1.346612172,0.0070184639552213,0.978043223518479,2.32023613372974e-06,0,103.7545481,1.346460783,"43749","Opp Bt View Sec Sch","Bt Batok St 21","Bukit Batok",-Inf
103.7365292,1.355805556,0.11144211029915,0.981936689725004,3.51143893697441e-07,0,103.7386016,1.358861313,"43751","Opp Blk 443D","Bt Batok Rd","Bukit Batok",-Inf
103.7369013,1.355967653,0.0756062637342342,0.982550491094863,3.89447096258367e-08,0,103.7378157,1.35151427,"43759","Blk 443D","Bt Batok Rd","Bukit Batok",-Inf
103.7376583,1.350794367,0.111359131925535,0.981462422640453,5.16097122896791e-07,0,103.7365292,1.355805556,"43761","Opp Dulwich Coll","Bt Batok Rd","Bukit Batok",-Inf
103.7378157,1.35151427,0.0756892421078493,0.983025378607293,2.64973323397653e-08,0,103.7385,1.3479,"43769","Dulwich Coll/Blk 445","Bt Batok Rd","Bukit Batok",-Inf
103.7413633,1.36200918,0.11160806704638,0.982886035271749,1.62552062828312e-07,0,103.7434568,1.36459986,"43771","Bef Bt Batok West Ave 2","Bt Batok Rd","Tengah",-Inf
103.7417702,1.361955616,0.075440306987004,0.981601527882557,8.4128104706956e-08,0,103.7395024,1.359157021,"43779","Aft Bt Batok West Ave 2","Bt Batok Rd","Bukit Batok",-Inf
103.7386016,1.358861313,0.111525088672765,0.982411227191675,2.38912461571764e-07,0,103.7413633,1.36200918,"43781","Opp Blk 437A","Bt Batok Rd","Bukit Batok",-Inf
103.7395024,1.359157021,0.0755232853606191,0.982075874263739,5.72393624248159e-08,0,103.7369013,1.355967653,"43789","BLK 436A","Bt Batok Rd","Bukit Batok",-Inf
103.764928,1.3583911,0,0.985208637927574,0,0,103.7675829,1.356753692,"43811","Bef Summerhill","Hume Ave","Bukit Batok",-Inf
103.7675829,1.356753692,0.00222559852089074,0.984882099148572,0,0,103.7659102,1.36203856,"43821","Opp Symphony Hts","Hume Ave","Bukit Batok",-Inf
103.7478861,1.365125019,0.0369648897699651,0.984494139743067,8.4128104756543e-08,0,103.747148,1.363953986,"43831","Blk 334","Bt Batok West Ave 7","Bukit Batok",-Inf
103.7482497,1.365273465,0.212616573335532,0.982881716160845,7.72251864424251e-07,0,103.750602,1.36545844,"43839","Opp Blk 336","Bt Batok West Ave 7","Bukit Batok",-Inf
103.7565,1.386207,0.433921161995435,0.972932072096864,4.91811906281373e-07,0,103.7553864,1.387924999,"43991","OPP BLK 635A","Woodlands Rd","Bukit Panjang",-Inf
103.745789,1.385868978,0.121336176396323,0.983266204765454,3.67425078873951e-07,0.428571428571429,103.7430047,1.382570556,"44009","Choa Chu Kang Int","Choa Chu Kang Loop","Choa Chu Kang",-17.7901099219111
103.745789,1.385868978,0.121336176396323,0.983266204765454,3.67425078873951e-07,0.428571428571429,103.741846,1.383533687,"44009","Choa Chu Kang Int","Choa Chu Kang Loop","Choa Chu Kang",-17.7901099219111
103.745789,1.385868978,0.121336176396323,0.983266204765454,3.67425078873951e-07,0.428571428571429,103.7450239,1.384630783,"44009","Choa Chu Kang Int","Choa Chu Kang Loop","Choa Chu Kang",-17.7901099219111
103.745789,1.385868978,0.121336176396323,0.983266204765454,3.67425078873951e-07,0.428571428571429,103.7459353,1.387644444,"44009","Choa Chu Kang Int","Choa Chu Kang Loop","Choa Chu Kang",-17.7901099219111
103.7625712,1.374486067,0.487828229299201,0.984198802460105,6.57151371439013e-07,0,103.7617218,1.378207227,"44011","Opp The Linear","Upp Bt Timah Rd","Bukit Panjang",-Inf
103.76253,1.376510955,0.257383708642073,0.984598005391227,6.04051404013378e-07,0,103.7630082,1.37337831,"44019","The Linear","Upp Bt Timah Rd","Bukit Panjang",-Inf
103.7617218,1.378207227,0.487911207672816,0.984675432185916,4.47114857022254e-07,0.142857142857143,103.7603698,1.380950577,"44021","Bt Panjang Stn Exit B","Upp Bt Timah Rd","Bukit Panjang",-17.2994255173176
103.7617218,1.378207227,0.487911207672816,0.984675432185916,4.47114857022254e-07,0.142857142857143,103.7623167,1.380300767,"44021","Bt Panjang Stn Exit B","Upp Bt Timah Rd","Bukit Panjang",-17.2994255173176
103.7621955,1.3786341,0.46570741662309,0.986150638844214,8.87810374123464e-07,0.285714285714286,103.76253,1.376510955,"44029","Bt Panjang Stn Exit A/Lrt","Upp Bt Timah Rd","Bukit Panjang",-15.965414489591
103.7621955,1.3786341,0.46570741662309,0.986150638844214,8.87810374123464e-07,0.285714285714286,103.7629712,1.380295643,"44029","Bt Panjang Stn Exit A/Lrt","Upp Bt Timah Rd","Bukit Panjang",-15.965414489591
103.7621955,1.3786341,0.46570741662309,0.986150638844214,8.87810374123464e-07,0.285714285714286,103.7632866,1.378126119,"44029","Bt Panjang Stn Exit A/Lrt","Upp Bt Timah Rd","Bukit Panjang",-15.965414489591
103.7603698,1.380950577,0.433755205248205,0.971997193481518,1.06240883400231e-06,0,103.7580198,1.384408117,"44041","Junction 10","Woodlands Rd","Choa Chu Kang",-Inf
103.7608578,1.381035238,0.170422373093447,0.985697562376003,2.24879353986604e-13,0.142857142857143,103.7621955,1.3786341,"44049","Opp Junction 10","Woodlands Rd","Bukit Panjang",-32.8530035690851
103.7608578,1.381035238,0.170422373093447,0.985697562376003,2.24879353986604e-13,0.142857142857143,103.7623167,1.380300767,"44049","Opp Junction 10","Woodlands Rd","Bukit Panjang",-32.8530035690851
103.7580198,1.384408117,0.43383818362182,0.972464500786418,7.22845290324742e-07,0,103.7565,1.386207,"44051","Opp Blk 632 CP","Woodlands Rd","Choa Chu Kang",-Inf
103.758176,1.384496317,0.168113796198942,0.985222754470943,3.30568247228879e-13,0,103.7608578,1.381035238,"44059","Blk 632 CP","Woodlands Rd","Choa Chu Kang",-Inf
103.7553864,1.387924999,0.43400414036905,0.973399907636646,3.34620636354715e-07,0,103.7545578,1.390215435,"44061","Bef Yew Tee Flyover","Woodlands Rd","Choa Chu Kang",-Inf
103.7571777,1.385920187,0.168030817825327,0.984748216723215,4.85863392471528e-13,0,103.758176,1.384496317,"44069","Aft KJE Slip Rd","Woodlands Rd","Bukit Panjang",-Inf
103.7362222,1.376777261,4.07483084717013e-05,0.000542065862929795,1.17958356775982e-17,0,103.7397081,1.377923889,"44071","Blk 464","Choa Chu Kang Ave 3","Choa Chu Kang",-Inf
103.7363466,1.376575008,0.0578507439764422,0.00353111265408651,1.90128902221016e-07,0,103.7340917,1.37716,"44079","Opp Blk 464","Choa Chu Kang Ave 3","Choa Chu Kang",-Inf
103.7407297,1.376797476,2.88942550981155e-05,0.000270979192468715,5.69295468574308e-18,0,103.7442161,1.376472227,"44081","Blk 296A","Choa Chu Kang Ave 1","Choa Chu Kang",-Inf
103.7409453,1.376481103,0.0782937998975269,0.980918841617115,1.25138340252198e-07,0,103.7384989,1.378110004,"44089","Opp Blk 296A","Choa Chu Kang Ave 1","Choa Chu Kang",-Inf
103.7442161,1.376472227,0.00431487542798524,0.000135476161476544,2.47995941486067e-08,0,103.7470113,1.374316562,"44091","Bef Choa Chu Kang Mkt","Choa Chu Kang Ave 1","Choa Chu Kang",-Inf
103.7446295,1.37631844,0.0782108215239118,0.980441326255433,1.83923281870164e-07,0,103.7409453,1.376481103,"44099","Opp Choa Chu Kang Mkt","Choa Chu Kang Ave 1","Choa Chu Kang",-Inf
103.7497522,1.380941214,0.0847673354887589,0.981844019472173,3.97309859763692e-07,0.142857142857143,103.747627,1.378892322,"44111","Opp Blk 203","Choa Chu Kang Ave 1","Choa Chu Kang",-19.1706273345499
103.7497522,1.380941214,0.0847673354887589,0.981844019472173,3.97309859763692e-07,0.142857142857143,103.7483985,1.375599974,"44111","Opp Blk 203","Choa Chu Kang Ave 1","Choa Chu Kang",-19.1706273345499
103.7493057,1.380484456,0,0.984979598321497,0,0.142857142857143,103.7513133,1.3817725,"44119","Blk 204","Choa Chu Kang Ave 1","Choa Chu Kang",-Inf
103.7493057,1.380484456,0,0.984979598321497,0,0.142857142857143,103.7483103,1.382889709,"44119","Blk 204","Choa Chu Kang Ave 1","Choa Chu Kang",-Inf
103.7509355,1.377698462,0.0683310854356416,0.984786856030741,7.91331507131588e-08,0,103.7553219,1.377100697,"44121","Blk 113","Choa Chu Kang Way","Choa Chu Kang",-Inf
103.750927,1.377417136,0.0123481698317081,0.981835711608639,3.92578376152491e-07,0,103.747627,1.378892322,"44129","Opp Blk 113","Choa Chu Kang Way","Choa Chu Kang",-Inf
103.7553219,1.377100697,0.398768731541987,0.985267030634177,1.90138708699603e-07,0.142857142857143,103.7577368,1.378356028,"44131","Blk 26","Choa Chu Kang Rd","Choa Chu Kang",-18.3556383621999
103.7553219,1.377100697,0.398768731541987,0.985267030634177,1.90138708699603e-07,0.142857142857143,103.7561477,1.378671147,"44131","Blk 26","Choa Chu Kang Rd","Choa Chu Kang",-18.3556383621999
103.7553657,1.3768096,0.122961922772595,0.983415696018057,5.76995852631177e-07,0.142857142857143,103.750927,1.377417136,"44139","Opp Blk 26","Choa Chu Kang Rd","Bukit Batok",-18.4239448129864
103.7553657,1.3768096,0.122961922772595,0.983415696018057,5.76995852631177e-07,0.142857142857143,103.7525923,1.37401429,"44139","Opp Blk 26","Choa Chu Kang Rd","Bukit Batok",-18.4239448129864
103.7577368,1.378356028,0.258832199473528,0.985694833745105,1.9049686222091e-07,0.285714285714286,103.7621955,1.3786341,"44141","Phoenix Stn","Choa Chu Kang Rd","Choa Chu Kang",-18.0923768595477
103.7577368,1.378356028,0.258832199473528,0.985694833745105,1.9049686222091e-07,0.285714285714286,103.7623237,1.377856856,"44141","Phoenix Stn","Choa Chu Kang Rd","Choa Chu Kang",-18.0923768595477
103.7577368,1.378356028,0.258832199473528,0.985694833745105,1.9049686222091e-07,0.285714285714286,103.7623167,1.380300767,"44141","Phoenix Stn","Choa Chu Kang Rd","Choa Chu Kang",-18.0923768595477
103.7577673,1.377984957,0.117923703129375,0.982952904364973,7.581993260276e-07,0.142857142857143,103.7553657,1.3768096,"44149","Opp Phoenix Stn","Choa Chu Kang Rd","Bukit Batok",-18.1931411892117
103.7577673,1.377984957,0.117923703129375,0.982952904364973,7.581993260276e-07,0.142857142857143,103.7561477,1.378671147,"44149","Opp Phoenix Stn","Choa Chu Kang Rd","Bukit Batok",-18.1931411892117
103.752234,1.37392274,0.328129810090174,0.984789421359358,2.00325049513851e-07,0,103.7553219,1.377100697,"44151","Opp Bt Batok Fire Stn","Bt Batok Rd","Choa Chu Kang",-Inf
103.7525923,1.37401429,0.108554852045561,0.982803656091202,3.92578375998099e-07,0,103.7501707,1.370474535,"44159","Bt Batok Fire Stn","Bt Batok Rd","Bukit Batok",-Inf
103.749953,1.370711201,0.328046831716559,0.984312085509212,2.94429672629064e-07,0,103.752234,1.37392274,"44161","Aft Bt Batok West Ave 5","Bt Batok Rd","Choa Chu Kang",-Inf
103.7501707,1.370474535,0.108637830419176,0.983279968363389,2.67103793911463e-07,0.142857142857143,103.750238,1.367696499,"44169","Bef Bt Batok West Ave 5","Bt Batok Rd","Bukit Batok",-19.3181356368899
