X1,DAY_TYPE,TIME_PER_HOUR,TOTAL_TRIPS,BusStopCode_x,BusStopCode_y
2888,WEEKENDS/HOLIDAY,18,4,10121,10161
2889,WEEKDAY,20,80,66071,63011
2890,WEEKENDS/HOLIDAY,20,40,66071,63011
2891,WEEKDAY,9,20,55509,60139
2892,WEEKDAY,22,20,44249,11269
2893,WEEKDAY,12,18,54289,9131
2894,WEEKENDS/HOLIDAY,9,60,43189,10499
2895,WEEKDAY,9,40,43189,10499
2896,WEEKENDS/HOLIDAY,12,20,7329,50249
2897,WEEKDAY,12,80,7329,50249
2898,WEEKDAY,5,40,65009,65259
2899,WEEKENDS/HOLIDAY,11,18,10049,1521
2900,WEEKDAY,11,126,10049,1521
2901,WEEKENDS/HOLIDAY,9,20,92129,70201
2902,WEEKDAY,9,40,92129,70201
2903,WEEKENDS/HOLIDAY,8,10,51089,4168
2904,WEEKDAY,8,30,51089,4168
2905,WEEKDAY,8,1530,2171,3539
2906,WEEKDAY,9,6,40099,7369
2907,WEEKDAY,10,720,84031,85081
2908,WEEKENDS/HOLIDAY,10,280,84031,85081
2909,WEEKDAY,17,400,43389,43231
2910,WEEKENDS/HOLIDAY,17,60,43389,43231
2911,WEEKDAY,11,400,60071,83109
2912,WEEKENDS/HOLIDAY,11,20,60071,83109
2913,WEEKDAY,18,2600,22009,43691
2914,WEEKENDS/HOLIDAY,18,980,22009,43691
2915,WEEKDAY,6,220,4179,95129
2916,WEEKDAY,7,1020,51021,51081
2917,WEEKENDS/HOLIDAY,7,80,51021,51081
2918,WEEKDAY,10,120,60211,82011
2919,WEEKENDS/HOLIDAY,10,20,60211,82011
2920,WEEKDAY,14,460,17191,16019
2921,WEEKENDS/HOLIDAY,14,40,17191,16019
2922,WEEKDAY,17,80,10231,11061
2923,WEEKENDS/HOLIDAY,17,60,10231,11061
2924,WEEKDAY,20,120,10151,10469
2925,WEEKDAY,19,12,50069,6051
2926,WEEKENDS/HOLIDAY,19,2,50069,6051
2927,WEEKENDS/HOLIDAY,7,620,40181,40051
2928,WEEKDAY,7,6660,40181,40051
2929,WEEKDAY,17,120,72141,84049
2930,WEEKDAY,14,57,51049,17171
2931,WEEKDAY,14,3,51049,17171
2932,WEEKDAY,8,60,10329,11151
2933,WEEKENDS/HOLIDAY,12,700,77079,75009
2934,WEEKDAY,12,820,77079,75009
2935,WEEKDAY,18,60,84429,80239
2936,WEEKDAY,13,666,1319,1529
2937,WEEKENDS/HOLIDAY,13,144,1319,1529
2938,WEEKDAY,10,300,63339,64479
2939,WEEKENDS/HOLIDAY,10,20,63339,64479
2940,WEEKDAY,9,14,10349,5641
2941,WEEKDAY,9,22,10349,5641
2942,WEEKDAY,21,180,51071,57071
2943,WEEKENDS/HOLIDAY,21,20,51071,57071
2944,WEEKENDS/HOLIDAY,9,4,21779,28551
2945,WEEKDAY,9,76,21779,28551
2946,WEEKENDS/HOLIDAY,9,76,21779,28551
2947,WEEKDAY,9,4,21779,28551
2948,WEEKDAY,19,40,67101,67299
2949,WEEKENDS/HOLIDAY,19,40,67101,67299
2950,WEEKDAY,22,40,55189,51079
2951,WEEKDAY,21,817,28631,17179
2952,WEEKDAY,21,43,28631,17179
2953,WEEKENDS/HOLIDAY,21,323,28631,17179
2954,WEEKENDS/HOLIDAY,21,17,28631,17179
2955,WEEKENDS/HOLIDAY,17,200,1112,83011
2956,WEEKDAY,17,180,1112,83011
2957,WEEKENDS/HOLIDAY,12,60,75401,75311
2958,WEEKDAY,12,40,75401,75311
2959,WEEKDAY,12,800,59009,51079
2960,WEEKENDS/HOLIDAY,12,820,59009,51079
2961,WEEKENDS/HOLIDAY,13,200,40239,10139
2962,WEEKDAY,13,540,40239,10139
2963,WEEKDAY,15,36,44701,8041
2964,WEEKDAY,7,18,53251,7539
2965,WEEKENDS/HOLIDAY,16,220,64461,63219
2966,WEEKDAY,16,960,64461,63219
2967,WEEKDAY,16,140,44009,42189
2968,WEEKENDS/HOLIDAY,11,19,80211,92249
2969,WEEKDAY,11,1,80211,92249
2970,WEEKDAY,11,19,80211,92249
2971,WEEKENDS/HOLIDAY,11,1,80211,92249
2972,WEEKDAY,9,200,20271,43539
2973,WEEKENDS/HOLIDAY,9,60,20271,43539
2974,WEEKDAY,23,60,27529,27369
2975,WEEKENDS/HOLIDAY,21,2,91091,4239
2976,WEEKDAY,21,4,91091,4239
2977,WEEKDAY,14,240,14129,80071
2978,WEEKENDS/HOLIDAY,14,80,14129,80071
2979,WEEKENDS/HOLIDAY,20,40,67591,70269
2980,WEEKENDS/HOLIDAY,22,60,96159,85099
2981,WEEKDAY,8,80,65409,97009
2982,WEEKENDS/HOLIDAY,8,20,65409,97009
2983,WEEKENDS/HOLIDAY,20,20,77009,52269
2984,WEEKENDS/HOLIDAY,13,20,54061,63381
2985,WEEKDAY,13,20,54061,63381
2986,WEEKDAY,21,40,96181,95039
2987,WEEKENDS/HOLIDAY,23,18,4249,6161
2988,WEEKDAY,23,90,4249,6161
2989,WEEKENDS/HOLIDAY,22,100,82079,84011
2990,WEEKDAY,22,180,82079,84011
2991,WEEKENDS/HOLIDAY,15,14,11491,6029
2992,WEEKDAY,15,2,11491,6029
2993,WEEKDAY,13,2680,50349,80109
2994,WEEKENDS/HOLIDAY,13,840,50349,80109
2995,WEEKENDS/HOLIDAY,19,20,2051,14101
2996,WEEKENDS/HOLIDAY,20,160,58401,58321
2997,WEEKDAY,20,260,58401,58321
2998,WEEKDAY,15,720,76401,76421
2999,WEEKENDS/HOLIDAY,15,400,76401,76421
3000,WEEKENDS/HOLIDAY,13,80,84191,84009
3001,WEEKDAY,13,280,84191,84009
3002,WEEKDAY,9,18,21361,5131
3003,WEEKENDS/HOLIDAY,22,2,82081,5259
3004,WEEKDAY,7,80,54299,51109
3005,WEEKDAY,0,20,93061,85099
3006,WEEKENDS/HOLIDAY,0,40,93061,85099
3007,WEEKENDS/HOLIDAY,18,40,78139,96201
3008,WEEKDAY,18,40,78139,96201
3009,WEEKDAY,19,72,11219,9213
3010,WEEKENDS/HOLIDAY,16,4,40179,8137
3011,WEEKDAY,16,6,40179,8137
3012,WEEKENDS/HOLIDAY,23,20,4251,10141
3013,WEEKDAY,23,60,4251,10141
3014,WEEKDAY,17,20,21411,21429
3015,WEEKENDS/HOLIDAY,7,30,53021,58021
3016,WEEKDAY,7,50,53021,58021
3017,WEEKENDS/HOLIDAY,7,30,53021,58021
3018,WEEKDAY,7,50,53021,58021
3019,WEEKENDS/HOLIDAY,10,380,78241,78101
3020,WEEKDAY,10,560,78241,78101
3021,WEEKENDS/HOLIDAY,10,20,50239,52499
3022,WEEKDAY,10,20,50239,52499
3023,WEEKDAY,21,20,27381,27441
3024,WEEKDAY,22,940,64441,66499
3025,WEEKENDS/HOLIDAY,22,400,64441,66499
3026,WEEKENDS/HOLIDAY,16,20,63299,64211
3027,WEEKDAY,16,160,63299,64211
3028,WEEKDAY,15,8,10269,1012
3029,WEEKENDS/HOLIDAY,15,2,10269,1012
3030,WEEKENDS/HOLIDAY,7,40,63101,94021
3031,WEEKDAY,7,80,63101,94021
3032,WEEKDAY,17,40,95151,59611
3033,WEEKENDS/HOLIDAY,17,20,95151,59611
3034,WEEKDAY,16,20,11221,17229
3035,WEEKENDS/HOLIDAY,16,40,11221,17229
3036,WEEKENDS/HOLIDAY,19,180,54659,54589
3037,WEEKDAY,19,1280,54659,54589
3038,WEEKDAY,11,160,18179,11189
3039,WEEKENDS/HOLIDAY,6,20,54009,72021
3040,WEEKDAY,6,260,54009,72021
3041,WEEKDAY,14,20,28009,80071
3042,WEEKENDS/HOLIDAY,14,40,28009,80071
3043,WEEKENDS/HOLIDAY,23,40,53421,54181
3044,WEEKDAY,18,620,66461,65061
3045,WEEKENDS/HOLIDAY,18,20,66461,65061
3046,WEEKDAY,9,20,85069,11119
3047,WEEKDAY,17,160,11189,10329
3048,WEEKDAY,8,198,10099,4143
3049,WEEKDAY,10,54,51059,6011
3050,WEEKDAY,7,1560,76241,97049
3051,WEEKENDS/HOLIDAY,7,340,76241,97049
3052,WEEKDAY,17,20,93051,78079
3053,WEEKENDS/HOLIDAY,11,20,56209,41129
3054,WEEKENDS/HOLIDAY,18,240,21621,22009
3055,WEEKENDS/HOLIDAY,18,20,22009,21621
3056,WEEKDAY,18,320,21621,22009
3057,WEEKDAY,18,20,22009,21621
3058,WEEKDAY,23,4,11159,6189
3059,WEEKDAY,12,80,15051,28439
3060,WEEKDAY,14,18,10451,1121
3061,WEEKENDS/HOLIDAY,23,120,63109,63241
3062,WEEKDAY,23,220,63109,63241
3063,WEEKENDS/HOLIDAY,21,2,40129,3218
3064,WEEKENDS/HOLIDAY,18,80,2061,63181
3065,WEEKDAY,20,20,51011,58259
3066,WEEKDAY,6,114,40019,3129
3067,WEEKENDS/HOLIDAY,6,2,40019,3129
3068,WEEKDAY,13,40,18109,13063
3069,WEEKENDS/HOLIDAY,13,20,18109,13063
3070,WEEKENDS/HOLIDAY,11,20,28431,11021
3071,WEEKDAY,11,20,28431,11021
3072,WEEKENDS/HOLIDAY,22,18,60029,1239
3073,WEEKDAY,22,162,60029,1239
3074,WEEKENDS/HOLIDAY,14,100,62141,66271
3075,WEEKDAY,14,180,62141,66271
3076,WEEKENDS/HOLIDAY,7,80,47619,47569
3077,WEEKDAY,7,940,47619,47569
3078,WEEKDAY,23,80,76199,75161
3079,WEEKDAY,23,20,75161,76199
3080,WEEKENDS/HOLIDAY,23,40,76199,75161
3081,WEEKDAY,18,20,10099,63371
3082,WEEKENDS/HOLIDAY,11,60,43251,43111
3083,WEEKDAY,7,540,84049,5049
3084,WEEKENDS/HOLIDAY,7,90,84049,5049
3085,WEEKDAY,18,72,54248,3129
3086,WEEKDAY,5,20,65169,98099
3087,WEEKENDS/HOLIDAY,20,60,21649,28449
3088,WEEKDAY,16,100,80069,80149
3089,WEEKENDS/HOLIDAY,16,180,80069,80149
3090,WEEKDAY,8,20,58121,47199
3091,WEEKENDS/HOLIDAY,11,6300,27351,22009
3092,WEEKDAY,11,9120,27351,22009
3093,WEEKENDS/HOLIDAY,11,4740,22009,27351
3094,WEEKDAY,11,7980,22009,27351
3095,WEEKDAY,20,60,83062,76091
3096,WEEKENDS/HOLIDAY,20,100,83062,76091
3097,WEEKDAY,7,400,84051,99009
3098,WEEKENDS/HOLIDAY,7,200,84051,99009
3099,WEEKDAY,20,40,17159,63381
3100,WEEKENDS/HOLIDAY,18,90,44461,7031
3101,WEEKDAY,18,72,44461,7031
3102,WEEKDAY,18,80,10281,16009
3103,WEEKDAY,14,20,53019,17119
3104,WEEKENDS/HOLIDAY,14,60,53019,17119
3105,WEEKENDS/HOLIDAY,21,320,10071,28241
3106,WEEKDAY,21,300,10071,28241
3107,WEEKENDS/HOLIDAY,20,420,64101,59041
3108,WEEKDAY,20,820,64101,59041
3109,WEEKDAY,8,140,54049,51059
3110,WEEKENDS/HOLIDAY,8,20,54049,51059
3111,WEEKENDS/HOLIDAY,18,50,76191,76311
3112,WEEKDAY,18,90,76191,76311
3113,WEEKENDS/HOLIDAY,18,50,76191,76311
3114,WEEKDAY,18,90,76191,76311
3115,WEEKDAY,11,40,60051,10071
3116,WEEKENDS/HOLIDAY,15,580,10169,13141
3117,WEEKDAY,18,40,18109,14189
3118,WEEKDAY,15,520,10169,13141
3119,WEEKDAY,12,1600,72061,84351
3120,WEEKENDS/HOLIDAY,12,880,72061,84351
3121,WEEKDAY,16,380,19081,14119
3122,WEEKENDS/HOLIDAY,16,140,19081,14119
3123,WEEKDAY,16,20,23049,22519
3124,WEEKDAY,11,100,54189,70279
3125,WEEKENDS/HOLIDAY,11,20,54189,70279
3126,WEEKENDS/HOLIDAY,6,1260,21419,22491
3127,WEEKDAY,6,9920,21419,22491
3128,WEEKDAY,8,220,80149,92189
3129,WEEKENDS/HOLIDAY,8,60,80149,92189
3130,WEEKENDS/HOLIDAY,8,20,46331,64381
3131,WEEKDAY,8,140,46331,64381
3132,WEEKDAY,16,120,66091,62129
3133,WEEKDAY,12,20,41029,84041
3134,WEEKDAY,8,20,40271,41071
3135,WEEKENDS/HOLIDAY,14,380,81111,81231
3136,WEEKDAY,14,660,81111,81231
3137,WEEKDAY,21,120,82109,70211
3138,WEEKENDS/HOLIDAY,0,240,59141,57111
3139,WEEKDAY,0,460,59141,57111
3140,WEEKDAY,6,260,77039,99041
3141,WEEKENDS/HOLIDAY,10,2,91069,3218
3142,WEEKDAY,10,10,91069,3218
3143,WEEKENDS/HOLIDAY,19,20,80089,41051
3144,WEEKENDS/HOLIDAY,12,20,62231,82109
3145,WEEKENDS/HOLIDAY,18,20,96209,97011
3146,WEEKDAY,18,180,96209,97011
3147,WEEKENDS/HOLIDAY,8,20,11381,28511
3148,WEEKDAY,8,260,11381,28511
3149,WEEKDAY,15,20,49199,49069
3150,WEEKDAY,16,220,71069,64421
3151,WEEKENDS/HOLIDAY,18,220,76191,97321
3152,WEEKDAY,18,440,76191,97321
3153,WEEKENDS/HOLIDAY,18,740,64101,66481
3154,WEEKDAY,18,7620,64101,66481
3155,WEEKDAY,15,200,67181,64069
3156,WEEKENDS/HOLIDAY,15,140,67181,64069
3157,WEEKDAY,9,7,76059,77031
3158,WEEKDAY,9,13,76059,77031
3159,WEEKENDS/HOLIDAY,16,20,53321,42089
3160,WEEKDAY,16,400,53321,42089
3161,WEEKENDS/HOLIDAY,6,360,54321,54331
3162,WEEKDAY,6,2260,54321,54331
3163,WEEKDAY,6,20,94069,80169
3164,WEEKENDS/HOLIDAY,18,2680,70059,81089
3165,WEEKDAY,18,14740,70059,81089
3166,WEEKENDS/HOLIDAY,19,60,3509,14101
3167,WEEKDAY,11,180,71101,81029
3168,WEEKENDS/HOLIDAY,11,60,71101,81029
3169,WEEKDAY,22,40,65259,96301
3170,WEEKENDS/HOLIDAY,10,280,93089,92159
3171,WEEKDAY,10,20,93089,92159
3172,WEEKENDS/HOLIDAY,20,40,61021,66371
3173,WEEKDAY,20,120,61021,66371
3174,WEEKENDS/HOLIDAY,18,140,46009,75069
3175,WEEKDAY,18,380,46009,75069
3176,WEEKENDS/HOLIDAY,15,450,3021,3011
3177,WEEKDAY,15,1764,3021,3011
3178,WEEKENDS/HOLIDAY,21,40,82049,20151
3179,WEEKENDS/HOLIDAY,10,20,56039,11079
3180,WEEKDAY,19,60,93029,61011
3181,WEEKENDS/HOLIDAY,19,80,93029,61011
3182,WEEKDAY,12,180,58301,59279
3183,WEEKDAY,16,100,10379,14219
3184,WEEKENDS/HOLIDAY,13,2,13201,4111
3185,WEEKDAY,21,120,53011,67321
3186,WEEKDAY,17,20,53071,58119
3187,WEEKDAY,10,972,1059,1019
3188,WEEKENDS/HOLIDAY,10,342,1059,1019
3189,WEEKDAY,12,20,82091,70271
3190,WEEKDAY,19,200,6151,10191
3191,WEEKENDS/HOLIDAY,19,160,6151,10191
3192,WEEKENDS/HOLIDAY,12,60,43831,28491
3193,WEEKDAY,12,40,43831,28491
3194,WEEKDAY,16,500,42159,11449
3195,WEEKENDS/HOLIDAY,10,20,63021,63359
3196,WEEKDAY,10,100,63021,63359
3197,WEEKENDS/HOLIDAY,18,40,11009,2051
3198,WEEKDAY,18,10,11009,2051
3199,WEEKDAY,15,36,3391,7371
3200,WEEKENDS/HOLIDAY,15,54,3391,7371
3201,WEEKENDS/HOLIDAY,12,4,80219,3129
3202,WEEKDAY,12,6,80219,3129
3203,WEEKDAY,20,200,2049,76101
3204,WEEKENDS/HOLIDAY,20,40,2049,76101
3205,WEEKDAY,21,20,96069,72051
3206,WEEKDAY,21,4,7529,4111
3207,WEEKENDS/HOLIDAY,21,4,7529,4111
3208,WEEKDAY,12,72,11139,2151
3209,WEEKENDS/HOLIDAY,12,72,11139,2151
3210,WEEKDAY,0,2,50049,5131
3211,WEEKDAY,19,20,9038,84621
3212,WEEKENDS/HOLIDAY,19,60,9038,84621
3213,WEEKENDS/HOLIDAY,10,20,63031,64231
3214,WEEKENDS/HOLIDAY,14,17,93049,1039
3215,WEEKENDS/HOLIDAY,14,1,93049,1039
3216,WEEKDAY,14,17,93049,1039
3217,WEEKDAY,14,1,93049,1039
3218,WEEKENDS/HOLIDAY,17,12,40019,1621
3219,WEEKDAY,17,12,40019,1621
3220,WEEKDAY,8,20,20131,20199
3221,WEEKENDS/HOLIDAY,8,20,20131,20199
3222,WEEKDAY,12,340,16069,14009
3223,WEEKENDS/HOLIDAY,12,140,16069,14009
3224,WEEKENDS/HOLIDAY,19,2,17129,1311
3225,WEEKDAY,5,160,64071,67119
3226,WEEKDAY,15,20,11439,10269
3227,WEEKENDS/HOLIDAY,10,40,10221,14291
3228,WEEKDAY,18,80,60099,41041
3229,WEEKENDS/HOLIDAY,6,1220,59399,59072
3230,WEEKDAY,6,9600,59399,59072
3231,WEEKENDS/HOLIDAY,17,20,12089,28639
3232,WEEKDAY,17,80,12089,28639
3233,WEEKDAY,9,100,45039,44009
3234,WEEKENDS/HOLIDAY,9,360,45039,44009
3235,WEEKDAY,8,20,70021,41071
3236,WEEKENDS/HOLIDAY,0,20,54309,54289
3237,WEEKENDS/HOLIDAY,17,60,11279,51071
3238,WEEKDAY,17,220,11279,51071
3239,WEEKENDS/HOLIDAY,10,480,44099,43529
3240,WEEKDAY,10,520,44099,43529
3241,WEEKENDS/HOLIDAY,20,2,11051,4222
3242,WEEKDAY,20,2,11051,4222
3243,WEEKDAY,9,20,51099,10329
3244,WEEKENDS/HOLIDAY,9,40,51099,10329
3245,WEEKDAY,23,60,5013,65011
3246,WEEKENDS/HOLIDAY,23,20,5013,65011
3247,WEEKDAY,12,260,28529,28581
3248,WEEKENDS/HOLIDAY,12,80,28529,28581
3249,WEEKDAY,15,180,67119,54319
3250,WEEKENDS/HOLIDAY,15,40,67119,54319
3251,WEEKDAY,9,4,50069,2119
3252,WEEKDAY,10,2,41119,4249
3253,WEEKDAY,20,12,11109,5131
3254,WEEKDAY,20,20,42061,44211
3255,WEEKDAY,18,6,10269,4311
3256,WEEKENDS/HOLIDAY,14,20,11059,80091
3257,WEEKDAY,11,100,52011,52031
3258,WEEKDAY,16,580,46631,46221
3259,WEEKDAY,16,580,46631,46221
3260,WEEKENDS/HOLIDAY,16,40,46631,46221
3261,WEEKENDS/HOLIDAY,16,40,46631,46221
3262,WEEKDAY,22,20,71141,82009
3263,WEEKDAY,15,12,50069,4179
3264,WEEKENDS/HOLIDAY,15,8,50069,4179
3265,WEEKENDS/HOLIDAY,7,60,67409,54509
3266,WEEKDAY,7,460,67409,54509
3267,WEEKENDS/HOLIDAY,17,20,53239,50069
3268,WEEKENDS/HOLIDAY,21,20,83231,84021
3269,WEEKDAY,21,100,83231,84021
3270,WEEKENDS/HOLIDAY,12,2,41019,2089
3271,WEEKDAY,16,200,17009,53041
3272,WEEKENDS/HOLIDAY,16,140,17009,53041
3273,WEEKENDS/HOLIDAY,5,100,67009,72059
3274,WEEKDAY,5,440,67009,72059
3275,WEEKDAY,18,1920,97189,76229
3276,WEEKENDS/HOLIDAY,18,180,97189,76229
3277,WEEKENDS/HOLIDAY,9,140,28491,21711
3278,WEEKDAY,9,480,28491,21711
3279,WEEKENDS/HOLIDAY,8,18,80049,3129
3280,WEEKDAY,8,324,80049,3129
3281,WEEKDAY,6,20,52261,43341
3282,WEEKDAY,16,16,12119,18019
3283,WEEKDAY,16,4,12119,18019
3284,WEEKDAY,23,280,17239,10139
3285,WEEKENDS/HOLIDAY,23,40,17239,10139
3286,WEEKDAY,19,20,81179,20141
3287,WEEKDAY,8,54,18049,9038
3288,WEEKENDS/HOLIDAY,21,20,78161,84439
3289,WEEKDAY,9,57,21611,21691
3290,WEEKDAY,9,3,21611,21691
3291,WEEKDAY,7,40,18261,18271
3292,WEEKENDS/HOLIDAY,14,120,52329,52229
3293,WEEKDAY,14,240,52329,52229
3294,WEEKDAY,17,20,21381,42179
3295,WEEKDAY,11,36,82059,8138
3296,WEEKENDS/HOLIDAY,11,54,82059,8138
3297,WEEKENDS/HOLIDAY,11,962,67479,54399
3298,WEEKENDS/HOLIDAY,11,518,67479,54399
3299,WEEKDAY,11,595,67479,54399
3300,WEEKDAY,11,1105,67479,54399
3301,WEEKDAY,18,18,93201,4121
3302,WEEKDAY,10,140,1109,40011
3303,WEEKENDS/HOLIDAY,10,20,1109,40011
3304,WEEKENDS/HOLIDAY,19,40,40181,58009
3305,WEEKDAY,19,200,40181,58009
3306,WEEKDAY,18,252,3111,1341
3307,WEEKDAY,19,80,67399,54509
3308,WEEKDAY,9,20,20089,17059
3309,WEEKDAY,18,40,41011,17119
3310,WEEKENDS/HOLIDAY,10,80,64549,64209
3311,WEEKDAY,10,420,64549,64209
3312,WEEKDAY,12,60,42071,53359
3313,WEEKENDS/HOLIDAY,12,40,42071,53359
3314,WEEKDAY,16,2,64349,5039
3315,WEEKENDS/HOLIDAY,16,12,64349,5039
3316,WEEKDAY,19,80,65141,64109
3317,WEEKENDS/HOLIDAY,19,100,65141,64109
3318,WEEKDAY,14,20,50121,78079
3319,WEEKDAY,19,20,76191,76141
3320,WEEKDAY,7,70,5421,5013
3321,WEEKENDS/HOLIDAY,7,18,5421,5013
3322,WEEKDAY,12,20,82051,95129
3323,WEEKENDS/HOLIDAY,12,20,82051,95129
3324,WEEKENDS/HOLIDAY,13,40,53099,50059
3325,WEEKDAY,19,620,22521,25109
3326,WEEKDAY,23,60,4222,51011
3327,WEEKENDS/HOLIDAY,23,140,4222,51011
3328,WEEKENDS/HOLIDAY,15,60,5049,15221
3329,WEEKDAY,15,100,5049,15221
3330,WEEKENDS/HOLIDAY,15,520,58361,58351
3331,WEEKDAY,15,1440,58361,58351
3332,WEEKDAY,19,880,63249,63261
3333,WEEKENDS/HOLIDAY,19,240,63249,63261
3334,WEEKENDS/HOLIDAY,15,20,50019,17151
3335,WEEKDAY,12,2140,46391,47611
3336,WEEKENDS/HOLIDAY,12,440,46391,47611
3337,WEEKDAY,20,440,65271,65261
3338,WEEKENDS/HOLIDAY,20,100,65271,65261
3339,WEEKDAY,10,20,11369,16071
3340,WEEKDAY,11,40,49101,49121
3341,WEEKDAY,15,6,4019,4159
3342,WEEKDAY,21,2,92159,4331
3343,WEEKDAY,11,80,43069,11049
3344,WEEKENDS/HOLIDAY,11,100,43069,11049
3345,WEEKDAY,18,2280,96011,76101
3346,WEEKENDS/HOLIDAY,18,60,96011,76101
3347,WEEKENDS/HOLIDAY,18,20,58261,58149
3348,WEEKDAY,22,120,3031,92061
3349,WEEKENDS/HOLIDAY,13,20,44291,34009
3350,WEEKENDS/HOLIDAY,6,18,7359,7369
3351,WEEKDAY,6,90,7359,7369
3352,WEEKENDS/HOLIDAY,19,20,14009,70161
3353,WEEKENDS/HOLIDAY,11,16,9213,64011
3354,WEEKENDS/HOLIDAY,11,4,9213,64011
3355,WEEKDAY,22,100,21171,21601
3356,WEEKDAY,5,380,54339,70161
3357,WEEKENDS/HOLIDAY,5,80,54339,70161
3358,WEEKENDS/HOLIDAY,13,80,1549,93041
3359,WEEKDAY,13,20,1549,93041
3360,WEEKENDS/HOLIDAY,14,160,75051,68119
3361,WEEKDAY,14,380,75051,68119
3362,WEEKENDS/HOLIDAY,9,40,96309,65149
3363,WEEKENDS/HOLIDAY,10,60,28249,14139
3364,WEEKDAY,10,280,28249,14139
3365,WEEKDAY,9,80,43899,43051
3366,WEEKDAY,15,20,59039,65231
3367,WEEKDAY,20,1680,95099,76039
3368,WEEKENDS/HOLIDAY,20,440,95099,76039
3369,WEEKDAY,13,100,63061,64071
3370,WEEKENDS/HOLIDAY,13,80,63061,64071
3371,WEEKDAY,10,780,67521,65179
3372,WEEKENDS/HOLIDAY,10,720,67521,65179
3373,WEEKDAY,21,40,62249,63291
3374,WEEKDAY,15,20,40011,57031
3375,WEEKENDS/HOLIDAY,15,80,40011,57031
3376,WEEKENDS/HOLIDAY,10,260,92221,81179
3377,WEEKDAY,10,140,92221,81179
3378,WEEKENDS/HOLIDAY,19,36,7329,7221
3379,WEEKDAY,19,234,7329,7221
3380,WEEKENDS/HOLIDAY,16,20,51131,52279
3381,WEEKDAY,16,320,51131,52279
3382,WEEKENDS/HOLIDAY,10,140,51079,12109
3383,WEEKDAY,10,1280,51079,12109
3384,WEEKENDS/HOLIDAY,19,20,55019,10089
3385,WEEKDAY,19,20,55019,10089
3386,WEEKDAY,20,40,60159,59031
3387,WEEKDAY,20,420,47629,46649
3388,WEEKENDS/HOLIDAY,20,260,47629,46649
3389,WEEKDAY,6,60,4142,80071
3390,WEEKENDS/HOLIDAY,6,100,4142,80071
3391,WEEKDAY,11,60,42089,81011
3392,WEEKENDS/HOLIDAY,11,20,42089,81011
3393,WEEKDAY,2,40,58101,58311
3394,WEEKDAY,20,380,64039,66489
3395,WEEKENDS/HOLIDAY,20,120,64039,66489
3396,WEEKENDS/HOLIDAY,17,72,71099,7319
3397,WEEKDAY,17,90,71099,7319
3398,WEEKENDS/HOLIDAY,20,20,96039,93059
3399,WEEKDAY,16,80,3217,28401
3400,WEEKDAY,8,200,63249,83081
3401,WEEKENDS/HOLIDAY,8,80,63249,83081
3402,WEEKENDS/HOLIDAY,6,20,78051,77241
3403,WEEKDAY,6,1100,78051,77241
3404,WEEKENDS/HOLIDAY,15,20,81169,62021
3405,WEEKDAY,15,80,81169,62021
3406,WEEKDAY,15,3120,84529,84049
3407,WEEKENDS/HOLIDAY,15,680,84529,84049
3408,WEEKENDS/HOLIDAY,12,40,9219,14271
3409,WEEKDAY,12,40,9219,14271
3410,WEEKDAY,12,18,53279,2089
3411,WEEKDAY,10,300,14131,41131
3412,WEEKENDS/HOLIDAY,10,140,14131,41131
3413,WEEKENDS/HOLIDAY,12,6,50049,7518
3414,WEEKDAY,12,42,50049,7518
3415,WEEKDAY,18,80,43419,43821
3416,WEEKDAY,23,120,8031,13039
3417,WEEKENDS/HOLIDAY,23,40,8031,13039
3418,WEEKENDS/HOLIDAY,11,20,10069,60059
3419,WEEKDAY,7,20,61019,11021
3420,WEEKDAY,22,40,14169,84011
3421,WEEKDAY,19,460,67441,65231
3422,WEEKENDS/HOLIDAY,19,200,67441,65231
3423,WEEKDAY,9,160,84301,84331
3424,WEEKENDS/HOLIDAY,9,80,84301,84331
3425,WEEKENDS/HOLIDAY,14,30,58219,59781
3426,WEEKENDS/HOLIDAY,12,2480,43041,43061
3427,WEEKDAY,12,3680,43041,43061
3428,WEEKENDS/HOLIDAY,12,252,8138,4167
3429,WEEKDAY,12,756,8138,4167
3430,WEEKDAY,11,40,66489,64429
3431,WEEKENDS/HOLIDAY,11,40,66489,64429
3432,WEEKENDS/HOLIDAY,14,200,54391,66531
3433,WEEKDAY,14,1020,54391,66531
3434,WEEKDAY,9,60,53129,10141
3435,WEEKENDS/HOLIDAY,9,40,53129,10141
3436,WEEKENDS/HOLIDAY,12,100,54481,67279
3437,WEEKDAY,12,1040,54481,67279
3438,WEEKENDS/HOLIDAY,20,160,44251,40049
3439,WEEKDAY,20,60,44251,40049
3440,WEEKDAY,6,20,43601,44009
3441,WEEKDAY,14,140,65261,77379
3442,WEEKDAY,9,120,52169,72059
3443,WEEKDAY,7,160,52149,84471
3444,WEEKENDS/HOLIDAY,7,80,52149,84471
3445,WEEKDAY,21,145,65191,58991
3446,WEEKENDS/HOLIDAY,21,55,65191,58991
3447,WEEKDAY,13,576,1239,3059
3448,WEEKDAY,13,40,55139,53241
3449,WEEKENDS/HOLIDAY,13,40,55139,53241
3450,WEEKENDS/HOLIDAY,13,20,40181,53379
3451,WEEKDAY,13,80,40181,53379
3452,WEEKDAY,16,20,21559,21231
3453,WEEKDAY,21,440,65069,64461
3454,WEEKENDS/HOLIDAY,21,160,65069,64461
3455,WEEKDAY,8,10,17179,2161
3456,WEEKDAY,6,72,13081,5049
