"from","to","DAY_TYPE","weight","category"
"65","311","WEEKDAY",20,1
"65","311","WEEKENDS/HOLIDAY",80,1
"228","311","WEEKENDS/HOLIDAY",140,1
"228","311","WEEKDAY",360,1
"205","311","WEEKDAY",20,1
"313","311","WEEKENDS/HOLIDAY",120,1
"313","311","WEEKDAY",440,1
"27","311","WEEKDAY",100,1
"42","311","WEEKDAY",20,1
"250","311","WEEKDAY",20,1
"54","121","WEEKDAY",520,1
"45","121","WEEKDAY",100,1
"46","121","WEEKENDS/HOLIDAY",20,1
"308","121","WEEKDAY",20,1
"2","121","WEEKDAY",80,1
"110","121","WEEKENDS/HOLIDAY",420,1
"127","121","WEEKENDS/HOLIDAY",180,1
"2","121","WEEKENDS/HOLIDAY",80,1
"45","121","WEEKENDS/HOLIDAY",80,1
"46","121","WEEKDAY",40,1
"54","121","WEEKENDS/HOLIDAY",280,1
"110","121","WEEKDAY",720,1
"188","121","WEEKDAY",80,1
"188","121","WEEKENDS/HOLIDAY",20,1
"127","121","WEEKDAY",260,1
"186","121","WEEKDAY",120,1
"183","320","WEEKDAY",60,1
"320","320","WEEKDAY",740,1
"211","320","WEEKENDS/HOLIDAY",540,1
"233","320","WEEKDAY",40,1
"320","320","WEEKENDS/HOLIDAY",1160,1
"211","320","WEEKDAY",760,1
"233","320","WEEKENDS/HOLIDAY",160,1
"183","320","WEEKENDS/HOLIDAY",40,1
"294","305","WEEKENDS/HOLIDAY",180,1
"284","305","WEEKDAY",2760,1
"287","305","WEEKDAY",6900,1
"291","305","WEEKENDS/HOLIDAY",520,1
"294","305","WEEKDAY",280,1
"275","305","WEEKDAY",60,1
"276","305","WEEKDAY",160,1
"291","305","WEEKDAY",780,1
"323","305","WEEKENDS/HOLIDAY",20,1
"284","305","WEEKENDS/HOLIDAY",760,1
"287","305","WEEKENDS/HOLIDAY",1380,1
"71","67","WEEKENDS/HOLIDAY",60,1
"68","67","WEEKENDS/HOLIDAY",40,1
"152","67","WEEKDAY",100,1
"71","67","WEEKDAY",340,1
"67","67","WEEKDAY",100,1
"125","67","WEEKENDS/HOLIDAY",160,1
"125","67","WEEKDAY",520,1
"3","67","WEEKDAY",20,1
"233","67","WEEKENDS/HOLIDAY",20,1
"210","67","WEEKENDS/HOLIDAY",20,1
"3","67","WEEKENDS/HOLIDAY",20,1
"9","67","WEEKDAY",680,1
"240","67","WEEKENDS/HOLIDAY",20,1
"206","67","WEEKDAY",40,1
"6","67","WEEKENDS/HOLIDAY",140,1
"210","67","WEEKDAY",20,1
"172","67","WEEKENDS/HOLIDAY",240,1
"233","67","WEEKDAY",80,1
"283","67","WEEKDAY",20,1
"7","67","WEEKDAY",40,1
"154","67","WEEKDAY",20,1
"67","67","WEEKENDS/HOLIDAY",40,1
"9","67","WEEKENDS/HOLIDAY",280,1
"172","67","WEEKDAY",180,1
"6","67","WEEKDAY",320,1
"11","67","WEEKDAY",20,1
"164","52","WEEKDAY",40,1
"15","52","WEEKDAY",880,1
"163","52","WEEKENDS/HOLIDAY",8,1
"236","52","WEEKENDS/HOLIDAY",12,1
"164","52","WEEKENDS/HOLIDAY",20,1
"163","52","WEEKDAY",12,1
"15","52","WEEKENDS/HOLIDAY",300,1
"27","52","WEEKDAY",36,1
"245","52","WEEKDAY",20,1
"72","81","WEEKDAY",20,1
"74","128","WEEKENDS/HOLIDAY",80,1
"56","128","WEEKENDS/HOLIDAY",160,1
"24","128","WEEKDAY",20,1
"74","128","WEEKDAY",60,1
"170","128","WEEKDAY",20,1
"56","128","WEEKDAY",900,1
"283","315","WEEKDAY",120,1
"173","9","WEEKDAY",20,1
"71","9","WEEKDAY",660,1
"67","9","WEEKENDS/HOLIDAY",20,1
"71","9","WEEKENDS/HOLIDAY",20,1
"51","9","WEEKENDS/HOLIDAY",120,1
"135","9","WEEKDAY",40,1
"185","9","WEEKDAY",20,1
"56","9","WEEKDAY",1740,1
"163","9","WEEKDAY",40,1
"165","9","WEEKDAY",20,1
"11","9","WEEKDAY",180,1
"171","9","WEEKDAY",900,1
"39","9","WEEKENDS/HOLIDAY",60,1
"39","9","WEEKDAY",100,1
"171","9","WEEKENDS/HOLIDAY",380,1
"67","9","WEEKDAY",60,1
"119","9","WEEKENDS/HOLIDAY",40,1
"135","9","WEEKENDS/HOLIDAY",40,1
"154","9","WEEKDAY",20,1
"9","9","WEEKENDS/HOLIDAY",140,1
"168","9","WEEKENDS/HOLIDAY",120,1
"51","9","WEEKDAY",160,1
"167","9","WEEKDAY",100,1
"130","9","WEEKDAY",80,1
"78","9","WEEKENDS/HOLIDAY",440,1
"146","9","WEEKDAY",40,1
"146","9","WEEKENDS/HOLIDAY",60,1
"168","9","WEEKDAY",260,1
"24","9","WEEKDAY",60,1
"9","9","WEEKDAY",200,1
"175","9","WEEKDAY",180,1
"48","9","WEEKENDS/HOLIDAY",20,1
"56","9","WEEKENDS/HOLIDAY",120,1
"48","9","WEEKDAY",20,1
"78","9","WEEKDAY",2920,1
"200","9","WEEKENDS/HOLIDAY",20,1
"175","9","WEEKENDS/HOLIDAY",20,1
"8","9","WEEKENDS/HOLIDAY",20,1
"83","9","WEEKENDS/HOLIDAY",40,1
"7","9","WEEKDAY",20,1
"6","9","WEEKDAY",20,1
"83","9","WEEKDAY",20,1
"59","30","WEEKDAY",60,1
"197","30","WEEKDAY",80,1
"100","30","WEEKDAY",20,1
"220","30","WEEKENDS/HOLIDAY",20,1
"29","30","WEEKDAY",320,1
"9","30","WEEKENDS/HOLIDAY",320,1
"146","30","WEEKENDS/HOLIDAY",20,1
"45","30","WEEKENDS/HOLIDAY",40,1
"9","30","WEEKDAY",32200,1
"135","30","WEEKDAY",80,1
"78","30","WEEKENDS/HOLIDAY",120,1
"45","30","WEEKDAY",100,1
"171","30","WEEKDAY",20,1
"24","30","WEEKENDS/HOLIDAY",320,1
"146","30","WEEKDAY",20,1
"175","30","WEEKENDS/HOLIDAY",20,1
"78","30","WEEKDAY",200,1
"220","30","WEEKDAY",40,1
"41","30","WEEKDAY",20,1
"24","30","WEEKDAY",860,1
"130","30","WEEKENDS/HOLIDAY",60,1
"175","30","WEEKDAY",40,1
"271","254","WEEKDAY",100,1
"269","254","WEEKENDS/HOLIDAY",1020,1
"216","254","WEEKENDS/HOLIDAY",880,1
"218","254","WEEKENDS/HOLIDAY",80,1
"246","254","WEEKDAY",1420,1
"269","254","WEEKDAY",2000,1
"272","254","WEEKENDS/HOLIDAY",100,1
"271","254","WEEKENDS/HOLIDAY",160,1
"246","254","WEEKENDS/HOLIDAY",200,1
"265","254","WEEKENDS/HOLIDAY",320,1
"258","254","WEEKENDS/HOLIDAY",40,1
"265","254","WEEKDAY",380,1
"216","254","WEEKDAY",12780,1
"242","254","WEEKDAY",40,1
"221","254","WEEKDAY",440,1
"229","254","WEEKDAY",1400,1
"272","254","WEEKDAY",320,1
"258","254","WEEKDAY",140,1
"218","254","WEEKDAY",80,1
"231","254","WEEKENDS/HOLIDAY",40,1
"189","254","WEEKENDS/HOLIDAY",180,1
"189","254","WEEKDAY",300,1
"267","254","WEEKENDS/HOLIDAY",260,1
"221","254","WEEKENDS/HOLIDAY",140,1
"267","254","WEEKDAY",380,1
"231","254","WEEKDAY",60,1
"170","254","WEEKENDS/HOLIDAY",40,1
"246","246","WEEKDAY",3900,1
"229","246","WEEKDAY",480,1
"45","246","WEEKENDS/HOLIDAY",40,1
"167","246","WEEKDAY",240,1
"199","246","WEEKENDS/HOLIDAY",120,1
"199","246","WEEKDAY",100,1
"45","246","WEEKDAY",20,1
"216","246","WEEKDAY",480,1
"100","246","WEEKENDS/HOLIDAY",20,1
"165","246","WEEKDAY",20,1
"273","246","WEEKDAY",400,1
"216","246","WEEKENDS/HOLIDAY",160,1
"269","246","WEEKDAY",60,1
"239","246","WEEKENDS/HOLIDAY",80,1
"263","246","WEEKENDS/HOLIDAY",320,1
"167","246","WEEKENDS/HOLIDAY",120,1
"232","246","WEEKDAY",40,1
"232","246","WEEKENDS/HOLIDAY",40,1
"170","246","WEEKDAY",40,1
"34","246","WEEKENDS/HOLIDAY",100,1
"189","246","WEEKENDS/HOLIDAY",140,1
"117","246","WEEKENDS/HOLIDAY",40,1
"59","246","WEEKENDS/HOLIDAY",120,1
"246","246","WEEKENDS/HOLIDAY",740,1
"273","246","WEEKENDS/HOLIDAY",280,1
"214","246","WEEKENDS/HOLIDAY",420,1
"59","246","WEEKDAY",160,1
"229","246","WEEKENDS/HOLIDAY",20,1
"189","246","WEEKDAY",580,1
"254","246","WEEKDAY",20,1
"218","246","WEEKDAY",20,1
"34","246","WEEKDAY",60,1
"269","246","WEEKENDS/HOLIDAY",40,1
"214","246","WEEKDAY",960,1
"263","246","WEEKDAY",740,1
"258","258","WEEKENDS/HOLIDAY",160,1
"226","258","WEEKENDS/HOLIDAY",20,1
"226","258","WEEKDAY",20,1
"258","258","WEEKDAY",1360,1
"235","265","WEEKENDS/HOLIDAY",80,1
"149","265","WEEKENDS/HOLIDAY",140,1
"272","265","WEEKENDS/HOLIDAY",360,1
"189","265","WEEKDAY",140,1
"201","265","WEEKDAY",5800,1
"272","265","WEEKDAY",740,1
"201","265","WEEKENDS/HOLIDAY",1420,1
"149","265","WEEKDAY",1920,1
"249","216","WEEKENDS/HOLIDAY",80,1
"231","216","WEEKENDS/HOLIDAY",80,1
"249","216","WEEKDAY",80,1
"254","216","WEEKDAY",520,1
"272","216","WEEKENDS/HOLIDAY",80,1
"265","216","WEEKDAY",5400,1
"246","216","WEEKENDS/HOLIDAY",80,1
"269","216","WEEKDAY",20,1
"254","216","WEEKENDS/HOLIDAY",60,1
"246","216","WEEKDAY",1260,1
"239","216","WEEKDAY",160,1
"265","216","WEEKENDS/HOLIDAY",880,1
"275","216","WEEKENDS/HOLIDAY",460,1
"231","216","WEEKDAY",240,1
"275","216","WEEKDAY",1020,1
"216","216","WEEKENDS/HOLIDAY",420,1
"258","216","WEEKDAY",20,1
"225","216","WEEKDAY",20,1
"216","216","WEEKDAY",2080,1
"239","216","WEEKENDS/HOLIDAY",40,1
"263","216","WEEKENDS/HOLIDAY",40,1
"272","216","WEEKDAY",180,1
"263","216","WEEKDAY",80,1
"53","60","WEEKENDS/HOLIDAY",6,1
"57","60","WEEKDAY",180,1
"27","60","WEEKDAY",18,1
"197","60","WEEKDAY",36,1
"100","60","WEEKENDS/HOLIDAY",26,1
"197","60","WEEKENDS/HOLIDAY",36,1
"57","60","WEEKENDS/HOLIDAY",180,1
"103","60","WEEKENDS/HOLIDAY",24,1
"100","60","WEEKDAY",58,1
"46","60","WEEKDAY",100,1
"167","60","WEEKDAY",24,1
"46","60","WEEKENDS/HOLIDAY",40,1
"269","60","WEEKDAY",36,1
"167","60","WEEKENDS/HOLIDAY",44,1
"269","60","WEEKENDS/HOLIDAY",36,1
"103","60","WEEKDAY",10,1
"182","235","WEEKENDS/HOLIDAY",180,1
"235","235","WEEKDAY",20,1
"182","235","WEEKDAY",2580,1
"247","201","WEEKDAY",180,1
"247","201","WEEKENDS/HOLIDAY",280,1
"149","201","WEEKENDS/HOLIDAY",180,1
"204","201","WEEKDAY",60,1
"235","201","WEEKDAY",40,1
"225","201","WEEKENDS/HOLIDAY",20,1
"189","201","WEEKENDS/HOLIDAY",100,1
"235","201","WEEKENDS/HOLIDAY",60,1
"137","201","WEEKDAY",340,1
"149","201","WEEKDAY",260,1
"182","201","WEEKDAY",20,1
"137","201","WEEKENDS/HOLIDAY",40,1
"189","201","WEEKDAY",200,1
"203","209","WEEKDAY",40,1
"227","209","WEEKDAY",20,1
"203","209","WEEKENDS/HOLIDAY",20,1
"53","2","WEEKENDS/HOLIDAY",90,1
"29","2","WEEKDAY",234,1
"7","2","WEEKDAY",848,1
"170","2","WEEKDAY",26,1
"60","2","WEEKENDS/HOLIDAY",12,1
"4","2","WEEKDAY",90,1
"54","2","WEEKDAY",216,1
"48","2","WEEKDAY",638,1
"46","2","WEEKENDS/HOLIDAY",180,1
"60","2","WEEKDAY",28,1
"183","2","WEEKDAY",6,1
"4","2","WEEKENDS/HOLIDAY",72,1
"2","2","WEEKDAY",2052,1
"7","2","WEEKENDS/HOLIDAY",198,1
"25","2","WEEKDAY",4986,1
"170","2","WEEKENDS/HOLIDAY",14,1
"83","2","WEEKENDS/HOLIDAY",80,1
"32","2","WEEKENDS/HOLIDAY",50,1
"83","2","WEEKDAY",96,1
"53","2","WEEKDAY",162,1
"25","2","WEEKENDS/HOLIDAY",1062,1
"82","2","WEEKDAY",16,1
"32","2","WEEKDAY",80,1
"136","2","WEEKDAY",18,1
"48","2","WEEKENDS/HOLIDAY",346,1
"243","2","WEEKENDS/HOLIDAY",216,1
"54","2","WEEKENDS/HOLIDAY",126,1
"136","2","WEEKENDS/HOLIDAY",2,1
"243","2","WEEKDAY",288,1
"57","2","WEEKENDS/HOLIDAY",18,1
"82","2","WEEKENDS/HOLIDAY",4,1
"211","2","WEEKENDS/HOLIDAY",2,1
"163","2","WEEKDAY",18,1
"57","2","WEEKDAY",756,1
"156","2","WEEKDAY",54,1
"67","2","WEEKDAY",60,1
"46","2","WEEKDAY",522,1
"2","2","WEEKENDS/HOLIDAY",900,1
"212","2","WEEKDAY",36,1
"29","2","WEEKENDS/HOLIDAY",54,1
"148","141","WEEKDAY",1280,1
"148","141","WEEKENDS/HOLIDAY",400,1
"159","141","WEEKDAY",2260,1
"159","141","WEEKENDS/HOLIDAY",700,1
"285","215","WEEKDAY",100,1
"9","215","WEEKDAY",20,1
"297","215","WEEKENDS/HOLIDAY",60,1
"215","215","WEEKENDS/HOLIDAY",460,1
"285","215","WEEKENDS/HOLIDAY",40,1
"255","215","WEEKENDS/HOLIDAY",60,1
"207","215","WEEKENDS/HOLIDAY",20,1
"207","215","WEEKDAY",60,1
"193","215","WEEKENDS/HOLIDAY",20,1
"220","215","WEEKDAY",4600,1
"215","215","WEEKDAY",880,1
"297","215","WEEKDAY",80,1
"219","215","WEEKDAY",20,1
"9","215","WEEKENDS/HOLIDAY",40,1
"255","215","WEEKDAY",140,1
"220","215","WEEKENDS/HOLIDAY",1620,1
"171","80","WEEKDAY",60,1
"80","80","WEEKDAY",20,1
"74","80","WEEKDAY",80,1
"135","80","WEEKENDS/HOLIDAY",180,1
"135","80","WEEKDAY",1220,1
"80","80","WEEKENDS/HOLIDAY",20,1
"5","34","WEEKDAY",78,1
"55","34","WEEKDAY",6,1
"101","34","WEEKENDS/HOLIDAY",14,1
"52","34","WEEKDAY",180,1
"283","34","WEEKENDS/HOLIDAY",2,1
"245","34","WEEKDAY",2,1
"9","34","WEEKDAY",8,1
"88","34","WEEKENDS/HOLIDAY",18,1
"30","34","WEEKDAY",8,1
"24","34","WEEKDAY",18,1
"88","34","WEEKDAY",18,1
"29","34","WEEKENDS/HOLIDAY",8,1
"52","34","WEEKENDS/HOLIDAY",108,1
"36","34","WEEKENDS/HOLIDAY",18,1
"171","34","WEEKDAY",54,1
"206","34","WEEKDAY",18,1
"29","34","WEEKDAY",2,1
"40","34","WEEKENDS/HOLIDAY",666,1
"40","34","WEEKDAY",2358,1
"67","34","WEEKDAY",2,1
"36","34","WEEKDAY",70,1
"101","34","WEEKDAY",2,1
"211","34","WEEKDAY",2,1
"5","34","WEEKENDS/HOLIDAY",18,1
"6","34","WEEKDAY",6,1
"171","34","WEEKENDS/HOLIDAY",162,1
"101","37","WEEKENDS/HOLIDAY",4,1
"101","37","WEEKDAY",14,1
"2","37","WEEKENDS/HOLIDAY",4,1
"2","37","WEEKDAY",18,1
"93","79","WEEKDAY",20,1
"218","256","WEEKENDS/HOLIDAY",20,1
"218","256","WEEKDAY",60,1
"201","256","WEEKDAY",200,1
"201","256","WEEKENDS/HOLIDAY",60,1
"56","56","WEEKDAY",320,1
"36","56","WEEKDAY",80,1
"24","56","WEEKENDS/HOLIDAY",60,1
"170","56","WEEKDAY",160,1
"27","56","WEEKDAY",140,1
"163","56","WEEKENDS/HOLIDAY",20,1
"56","56","WEEKENDS/HOLIDAY",160,1
"21","56","WEEKDAY",140,1
"24","56","WEEKDAY",560,1
"29","56","WEEKDAY",100,1
"33","56","WEEKDAY",20,1
"170","56","WEEKENDS/HOLIDAY",40,1
"83","56","WEEKDAY",20,1
"21","56","WEEKENDS/HOLIDAY",120,1
"167","56","WEEKDAY",80,1
"34","139","WEEKDAY",20,1
"245","139","WEEKENDS/HOLIDAY",60,1
"6","139","WEEKDAY",20,1
"77","139","WEEKENDS/HOLIDAY",80,1
"210","139","WEEKDAY",880,1
"210","139","WEEKENDS/HOLIDAY",20,1
"34","139","WEEKENDS/HOLIDAY",20,1
"105","139","WEEKENDS/HOLIDAY",300,1
"211","139","WEEKENDS/HOLIDAY",160,1
"49","139","WEEKENDS/HOLIDAY",20,1
"275","139","WEEKENDS/HOLIDAY",260,1
"132","139","WEEKDAY",20,1
"48","139","WEEKENDS/HOLIDAY",40,1
"77","139","WEEKDAY",60,1
"275","139","WEEKDAY",3100,1
"58","139","WEEKDAY",20,1
"200","139","WEEKDAY",60,1
"132","139","WEEKENDS/HOLIDAY",40,1
"198","139","WEEKENDS/HOLIDAY",240,1
"245","139","WEEKDAY",440,1
"198","139","WEEKDAY",320,1
"105","139","WEEKDAY",220,1
"211","139","WEEKDAY",780,1
"260","263","WEEKENDS/HOLIDAY",840,1
"267","263","WEEKDAY",320,1
"238","263","WEEKENDS/HOLIDAY",40,1
"163","263","WEEKDAY",20,1
"262","263","WEEKDAY",40,1
"273","263","WEEKENDS/HOLIDAY",20,1
"263","263","WEEKDAY",1920,1
"208","263","WEEKDAY",1200,1
"254","263","WEEKENDS/HOLIDAY",340,1
"294","263","WEEKDAY",100,1
"272","263","WEEKDAY",1560,1
"157","263","WEEKDAY",260,1
"113","263","WEEKENDS/HOLIDAY",20,1
"294","263","WEEKENDS/HOLIDAY",40,1
"176","263","WEEKDAY",40,1
"157","263","WEEKENDS/HOLIDAY",20,1
"163","263","WEEKENDS/HOLIDAY",20,1
"180","263","WEEKENDS/HOLIDAY",40,1
"180","263","WEEKDAY",200,1
"239","263","WEEKDAY",20,1
"275","263","WEEKDAY",20,1
"246","263","WEEKENDS/HOLIDAY",140,1
"267","263","WEEKENDS/HOLIDAY",180,1
"263","263","WEEKENDS/HOLIDAY",820,1
"266","263","WEEKDAY",7760,1
"272","263","WEEKENDS/HOLIDAY",960,1
"254","263","WEEKDAY",680,1
"260","263","WEEKDAY",1040,1
"266","263","WEEKENDS/HOLIDAY",2680,1
"246","263","WEEKDAY",560,1
"208","263","WEEKENDS/HOLIDAY",220,1
"273","263","WEEKDAY",120,1
"202","263","WEEKDAY",160,1
"163","310","WEEKENDS/HOLIDAY",20,1
"272","310","WEEKENDS/HOLIDAY",20,1
"214","310","WEEKDAY",260,1
"275","310","WEEKDAY",380,1
"272","310","WEEKDAY",20,1
"275","310","WEEKENDS/HOLIDAY",180,1
"214","310","WEEKENDS/HOLIDAY",80,1
"105","10","WEEKENDS/HOLIDAY",20,1
"43","10","WEEKDAY",60,1
"24","10","WEEKENDS/HOLIDAY",40,1
"31","10","WEEKDAY",500,1
"43","10","WEEKENDS/HOLIDAY",60,1
"100","10","WEEKDAY",20,1
"100","10","WEEKENDS/HOLIDAY",20,1
"28","10","WEEKDAY",60,1
"135","10","WEEKDAY",20,1
"78","10","WEEKDAY",140,1
"135","10","WEEKENDS/HOLIDAY",20,1
"67","10","WEEKENDS/HOLIDAY",100,1
"130","10","WEEKENDS/HOLIDAY",560,1
"36","10","WEEKDAY",20,1
"67","10","WEEKDAY",1240,1
"96","10","WEEKENDS/HOLIDAY",20,1
"138","10","WEEKDAY",20,1
"130","10","WEEKDAY",820,1
"52","38","WEEKDAY",108,1
"27","38","WEEKENDS/HOLIDAY",4,1
"24","38","WEEKENDS/HOLIDAY",18,1
"29","38","WEEKDAY",216,1
"9","38","WEEKDAY",8,1
"24","38","WEEKDAY",1788,1
"237","38","WEEKDAY",504,1
"27","38","WEEKDAY",58,1
"169","38","WEEKDAY",18,1
"9","38","WEEKENDS/HOLIDAY",6,1
"8","5","WEEKDAY",940,1
"240","5","WEEKDAY",1200,1
"240","5","WEEKENDS/HOLIDAY",60,1
"7","5","WEEKENDS/HOLIDAY",100,1
"40","5","WEEKDAY",260,1
"135","5","WEEKENDS/HOLIDAY",80,1
"42","5","WEEKDAY",960,1
"67","5","WEEKDAY",40,1
"3","5","WEEKDAY",20,1
"15","5","WEEKDAY",240,1
"106","5","WEEKDAY",100,1
"7","5","WEEKDAY",180,1
"40","5","WEEKENDS/HOLIDAY",260,1
"8","5","WEEKENDS/HOLIDAY",500,1
"135","5","WEEKDAY",980,1
"15","5","WEEKENDS/HOLIDAY",200,1
"297","289","WEEKDAY",20,1
"315","289","WEEKDAY",100,1
"315","289","WEEKENDS/HOLIDAY",20,1
"268","289","WEEKDAY",180,1
"257","289","WEEKDAY",60,1
"31","72","WEEKDAY",40,1
"52","72","WEEKENDS/HOLIDAY",120,1
"119","72","WEEKDAY",40,1
"41","72","WEEKENDS/HOLIDAY",20,1
"58","72","WEEKDAY",54,1
"48","72","WEEKDAY",20,1
"101","72","WEEKDAY",1540,1
"46","72","WEEKDAY",40,1
"95","72","WEEKDAY",60,1
"101","72","WEEKENDS/HOLIDAY",120,1
"107","72","WEEKENDS/HOLIDAY",40,1
"41","72","WEEKDAY",20,1
"31","72","WEEKENDS/HOLIDAY",40,1
"288","72","WEEKENDS/HOLIDAY",20,1
"107","72","WEEKDAY",40,1
"52","72","WEEKDAY",480,1
"201","260","WEEKENDS/HOLIDAY",40,1
"254","260","WEEKDAY",1880,1
"273","260","WEEKENDS/HOLIDAY",20,1
"269","260","WEEKDAY",20,1
"181","260","WEEKDAY",20,1
"202","260","WEEKDAY",160,1
"201","260","WEEKDAY",80,1
"181","260","WEEKENDS/HOLIDAY",60,1
"249","260","WEEKENDS/HOLIDAY",640,1
"242","260","WEEKDAY",60,1
"310","260","WEEKDAY",120,1
"182","260","WEEKDAY",6580,1
"157","260","WEEKDAY",20,1
"254","260","WEEKENDS/HOLIDAY",1020,1
"269","260","WEEKENDS/HOLIDAY",80,1
"310","260","WEEKENDS/HOLIDAY",20,1
"189","260","WEEKENDS/HOLIDAY",120,1
"239","260","WEEKDAY",60,1
"262","260","WEEKDAY",180,1
"189","260","WEEKDAY",900,1
"260","260","WEEKDAY",480,1
"314","260","WEEKENDS/HOLIDAY",40,1
"261","260","WEEKDAY",40,1
"216","260","WEEKDAY",120,1
"272","260","WEEKENDS/HOLIDAY",540,1
"273","260","WEEKDAY",60,1
"314","260","WEEKDAY",440,1
"238","260","WEEKDAY",40,1
"262","260","WEEKENDS/HOLIDAY",180,1
"182","260","WEEKENDS/HOLIDAY",660,1
"216","260","WEEKENDS/HOLIDAY",200,1
"272","260","WEEKDAY",1380,1
"249","260","WEEKDAY",740,1
"2","15","WEEKENDS/HOLIDAY",40,1
"102","15","WEEKDAY",32,1
"164","15","WEEKENDS/HOLIDAY",18,1
"233","15","WEEKDAY",2,1
"117","15","WEEKDAY",2,1
"163","15","WEEKDAY",18,1
"101","15","WEEKDAY",234,1
"130","15","WEEKDAY",2,1
"2","15","WEEKDAY",420,1
"48","15","WEEKENDS/HOLIDAY",178,1
"102","15","WEEKENDS/HOLIDAY",2,1
"110","15","WEEKENDS/HOLIDAY",40,1
"53","15","WEEKENDS/HOLIDAY",82,1
"90","15","WEEKENDS/HOLIDAY",380,1
"149","15","WEEKENDS/HOLIDAY",148,1
"149","15","WEEKDAY",594,1
"214","15","WEEKDAY",20,1
"130","15","WEEKENDS/HOLIDAY",10,1
"136","15","WEEKENDS/HOLIDAY",20,1
"90","15","WEEKDAY",600,1
"110","15","WEEKDAY",20,1
"135","15","WEEKENDS/HOLIDAY",18,1
"165","15","WEEKDAY",126,1
"101","15","WEEKENDS/HOLIDAY",90,1
"64","15","WEEKDAY",2,1
"48","15","WEEKDAY",804,1
"188","15","WEEKDAY",54,1
"53","15","WEEKDAY",90,1
"66","99","WEEKENDS/HOLIDAY",112,1
"53","99","WEEKENDS/HOLIDAY",504,1
"164","99","WEEKDAY",24,1
"29","99","WEEKDAY",30,1
"156","99","WEEKDAY",108,1
"53","99","WEEKDAY",900,1
"31","99","WEEKENDS/HOLIDAY",36,1
"90","99","WEEKENDS/HOLIDAY",36,1
"198","99","WEEKENDS/HOLIDAY",18,1
"63","99","WEEKENDS/HOLIDAY",8,1
"29","99","WEEKENDS/HOLIDAY",14,1
"15","99","WEEKDAY",12,1
"32","99","WEEKDAY",18,1
"195","99","WEEKENDS/HOLIDAY",4,1
"268","99","WEEKDAY",2,1
"5","99","WEEKDAY",18,1
"156","99","WEEKENDS/HOLIDAY",234,1
"275","99","WEEKENDS/HOLIDAY",6,1
"10","99","WEEKDAY",2,1
"164","99","WEEKENDS/HOLIDAY",6,1
"27","99","WEEKENDS/HOLIDAY",4,1
"198","99","WEEKDAY",10,1
"90","99","WEEKDAY",36,1
"31","99","WEEKDAY",36,1
"195","99","WEEKDAY",2,1
"268","99","WEEKENDS/HOLIDAY",4,1
"6","99","WEEKDAY",26,1
"206","99","WEEKENDS/HOLIDAY",18,1
"206","99","WEEKDAY",18,1
"27","99","WEEKDAY",4,1
"275","99","WEEKDAY",48,1
"28","99","WEEKDAY",468,1
"228","99","WEEKDAY",2,1
"66","99","WEEKDAY",194,1
"140","144","WEEKENDS/HOLIDAY",40,1
"178","144","WEEKDAY",40,1
"140","144","WEEKDAY",420,1
"158","123","WEEKDAY",160,1
"222","224","WEEKDAY",40,1
"210","224","WEEKENDS/HOLIDAY",140,1
"210","224","WEEKDAY",540,1
"206","224","WEEKENDS/HOLIDAY",8380,1
"206","224","WEEKDAY",28780,1
"32","97","WEEKENDS/HOLIDAY",14,1
"8","97","WEEKDAY",1422,1
"49","97","WEEKDAY",32,1
"5","97","WEEKDAY",144,1
"62","97","WEEKENDS/HOLIDAY",54,1
"5","97","WEEKENDS/HOLIDAY",36,1
"7","97","WEEKDAY",2,1
"61","97","WEEKDAY",4,1
"61","97","WEEKENDS/HOLIDAY",14,1
"35","97","WEEKENDS/HOLIDAY",18,1
"62","97","WEEKDAY",234,1
"49","97","WEEKENDS/HOLIDAY",4,1
"129","97","WEEKDAY",54,1
"55","97","WEEKDAY",36,1
"8","97","WEEKENDS/HOLIDAY",576,1
"6","97","WEEKENDS/HOLIDAY",2,1
"55","97","WEEKENDS/HOLIDAY",18,1
"101","97","WEEKDAY",90,1
"6","97","WEEKDAY",6,1
"15","97","WEEKDAY",8,1
"7","97","WEEKENDS/HOLIDAY",6,1
"101","97","WEEKENDS/HOLIDAY",54,1
"32","97","WEEKDAY",148,1
"306","314","WEEKDAY",860,1
"308","314","WEEKENDS/HOLIDAY",20,1
"276","314","WEEKENDS/HOLIDAY",40,1
"279","314","WEEKENDS/HOLIDAY",100,1
"246","314","WEEKDAY",220,1
"246","314","WEEKENDS/HOLIDAY",40,1
"273","314","WEEKENDS/HOLIDAY",20,1
"182","314","WEEKDAY",380,1
"182","314","WEEKENDS/HOLIDAY",160,1
"276","314","WEEKDAY",20,1
"308","314","WEEKDAY",60,1
"306","314","WEEKENDS/HOLIDAY",400,1
"279","314","WEEKDAY",520,1
"314","316","WEEKDAY",240,1
"273","316","WEEKDAY",5,1
"275","316","WEEKENDS/HOLIDAY",20,1
"291","316","WEEKENDS/HOLIDAY",20,1
"291","316","WEEKDAY",80,1
"275","316","WEEKDAY",20,1
"314","316","WEEKENDS/HOLIDAY",160,1
"180","316","WEEKDAY",20,1
"242","316","WEEKDAY",340,1
"262","225","WEEKENDS/HOLIDAY",20,1
"227","225","WEEKDAY",540,1
"176","225","WEEKDAY",80,1
"253","225","WEEKDAY",20,1
"181","225","WEEKDAY",20,1
"190","225","WEEKDAY",100,1
