"BusStopCode","planning_area","Longitude","Latitude","subzone_name","district"
58991,"YISHUN",103.8350086,1.424583611,"Yishun West","NORTH REGION"
59008,"YISHUN",103.8361105,1.42853849,"Yishun Central","NORTH REGION"
59009,"YISHUN",103.8360975,1.4284,"Yishun Central","NORTH REGION"
59011,"YISHUN",103.8273791,1.402050599,"Springleaf","NORTH REGION"
59019,"YISHUN",103.8276304,1.402176703,"Lower Seletar","NORTH REGION"
59021,"YISHUN",103.8290833,1.409228338,"Springleaf","NORTH REGION"
59029,"YISHUN",103.8292477,1.408858434,"Lower Seletar","NORTH REGION"
59031,"YISHUN",103.8308396,1.412777472,"Khatib","NORTH REGION"
59039,"YISHUN",103.831563,1.413428716,"Yishun South","NORTH REGION"
59041,"YISHUN",103.8325916,1.416254201,"Khatib","NORTH REGION"
59049,"YISHUN",103.8333998,1.417009982,"Yishun South","NORTH REGION"
59051,"YISHUN",103.8342967,1.419682702,"Khatib","NORTH REGION"
59059,"YISHUN",103.8349794,1.420546029,"Yishun South","NORTH REGION"
59061,"YISHUN",103.8349582,1.425563992,"Yishun West","NORTH REGION"
59069,"YISHUN",103.8353696,1.426572948,"Yishun Central","NORTH REGION"
59072,"YISHUN",103.8354931,1.429383056,"Yishun Central","NORTH REGION"
59073,"YISHUN",103.8354694,1.428681465,"Yishun Central","NORTH REGION"
59079,"YISHUN",103.835162,1.429266069,"Yishun West","NORTH REGION"
59081,"YISHUN",103.8316467,1.423714749,"Yishun West","NORTH REGION"
59089,"YISHUN",103.8315575,1.423978611,"Yishun West","NORTH REGION"
59091,"YISHUN",103.8351081,1.431652454,"Yishun West","NORTH REGION"
59099,"YISHUN",103.8352254,1.432728355,"Northland","NORTH REGION"
59101,"YISHUN",103.8330275,1.434202107,"Yishun West","NORTH REGION"
59109,"YISHUN",103.8332295,1.434398493,"Yishun West","NORTH REGION"
59111,"YISHUN",103.8288845,1.430163951,"Yishun West","NORTH REGION"
59119,"YISHUN",103.8279487,1.43037444,"Yishun West","NORTH REGION"
59121,"YISHUN",103.8299967,1.434538511,"Yishun West","NORTH REGION"
59129,"YISHUN",103.8302676,1.434900043,"Yishun West","NORTH REGION"
59131,"YISHUN",103.8296918,1.43192546,"Yishun West","NORTH REGION"
59139,"YISHUN",103.8295566,1.431407493,"Yishun West","NORTH REGION"
59141,"YISHUN",103.8327554,1.430343832,"Yishun West","NORTH REGION"
59149,"YISHUN",103.83218,1.430618611,"Yishun West","NORTH REGION"
59159,"YISHUN",103.8346707,1.430554662,"Yishun West","NORTH REGION"
59161,"YISHUN",103.8379316,1.43014844,"Yishun Central","NORTH REGION"
59169,"YISHUN",103.8376942,1.430457008,"Northland","NORTH REGION"
59171,"YISHUN",103.8401967,1.432265097,"Yishun East","NORTH REGION"
59179,"YISHUN",103.8398833,1.432214395,"Northland","NORTH REGION"
59181,"YISHUN",103.8421883,1.434166111,"Yishun East","NORTH REGION"
59189,"YISHUN",103.8420417,1.434253615,"Northland","NORTH REGION"
59191,"YISHUN",103.8421208,1.436490833,"Northland","NORTH REGION"
59199,"YISHUN",103.8422494,1.436095537,"Northland","NORTH REGION"
59201,"YISHUN",103.8403522,1.438715884,"Northland","NORTH REGION"
59209,"YISHUN",103.8402117,1.438566111,"Northland","NORTH REGION"
59211,"YISHUN",103.8381736,1.440370278,"Northland","NORTH REGION"
59219,"YISHUN",103.8375763,1.440455262,"Northland","NORTH REGION"
59221,"YISHUN",103.8350279,1.439022993,"Northland","NORTH REGION"
59229,"YISHUN",103.834164,1.439015896,"Northland","NORTH REGION"
59231,"YISHUN",103.8368075,1.4353797,"Northland","NORTH REGION"
59239,"YISHUN",103.8368437,1.43560782,"Northland","NORTH REGION"
59241,"YISHUN",103.8392293,1.434272216,"Northland","NORTH REGION"
59249,"YISHUN",103.8394374,1.434360863,"Northland","NORTH REGION"
59251,"YISHUN",103.8336834,1.436691326,"Yishun West","NORTH REGION"
59259,"YISHUN",103.8337979,1.437167834,"Northland","NORTH REGION"
59261,"YISHUN",103.8315914,1.437558035,"Yishun West","NORTH REGION"
59269,"YISHUN",103.8312528,1.437749714,"Yishun West","NORTH REGION"
59271,"YISHUN",103.8285516,1.436283171,"Yishun West","NORTH REGION"
59279,"YISHUN",103.828805,1.436704387,"Yishun West","NORTH REGION"
59281,"YISHUN",103.840704,1.422806305,"Yishun South","NORTH REGION"
59289,"YISHUN",103.8413889,1.421666307,"Yishun South","NORTH REGION"
59291,"YISHUN",103.8407249,1.4189297,"Yishun South","NORTH REGION"
59299,"YISHUN",103.8410193,1.419100658,"Yishun South","NORTH REGION"
59301,"YISHUN",103.8305483,1.428574385,"Yishun West","NORTH REGION"
59309,"YISHUN",103.8306307,1.428261955,"Yishun West","NORTH REGION"
59311,"YISHUN",103.8321861,1.426048437,"Yishun West","NORTH REGION"
59319,"YISHUN",103.8320108,1.426171667,"Yishun West","NORTH REGION"
59321,"YISHUN",103.8318023,1.420046739,"Khatib","NORTH REGION"
59329,"YISHUN",103.831796,1.419680292,"Khatib","NORTH REGION"
59331,"YISHUN",103.8327672,1.422973728,"Yishun West","NORTH REGION"
59339,"YISHUN",103.8337841,1.422735673,"Khatib","NORTH REGION"
59341,"YISHUN",103.8386446,1.423671632,"Yishun Central","NORTH REGION"
59349,"YISHUN",103.8388243,1.42345056,"Yishun South","NORTH REGION"
59351,"YISHUN",103.8402289,1.428778889,"Yishun Central","NORTH REGION"
59359,"YISHUN",103.8407182,1.428441027,"Yishun East","NORTH REGION"
59361,"YISHUN",103.8367055,1.422495295,"Yishun South","NORTH REGION"
59369,"YISHUN",103.8368384,1.42214127,"Yishun South","NORTH REGION"
59371,"YISHUN",103.8378703,1.420054142,"Yishun South","NORTH REGION"
59379,"YISHUN",103.8382398,1.419468522,"Yishun South","NORTH REGION"
59381,"YISHUN",103.8419602,1.431811316,"Yishun East","NORTH REGION"
59389,"YISHUN",103.8420825,1.432020719,"Yishun East","NORTH REGION"
59391,"YISHUN",103.8452311,1.430211074,"Yishun East","NORTH REGION"
59399,"YISHUN",103.8455206,1.430267508,"Yishun East","NORTH REGION"
59401,"YISHUN",103.8461513,1.427054567,"Yishun East","NORTH REGION"
59409,"YISHUN",103.8464062,1.426638831,"Yishun East","NORTH REGION"
59411,"YISHUN",103.8457271,1.425214256,"Yishun East","NORTH REGION"
59419,"YISHUN",103.8459803,1.42525968,"Yishun East","NORTH REGION"
59421,"YISHUN",103.8351341,1.417628369,"Yishun South","NORTH REGION"
59429,"YISHUN",103.835047,1.417434,"Yishun South","NORTH REGION"
59431,"YISHUN",103.8376805,1.417805,"Yishun South","NORTH REGION"
59439,"YISHUN",103.838374,1.417834,"Yishun South","NORTH REGION"
59441,"YISHUN",103.8394833,1.415883889,"Yishun South","NORTH REGION"
59449,"YISHUN",103.8395392,1.415529722,"Lower Seletar","NORTH REGION"
59451,"YISHUN",103.8436074,1.425696137,"Yishun East","NORTH REGION"
59459,"YISHUN",103.842595,1.426373711,"Yishun South","NORTH REGION"
59461,"YISHUN",103.8469594,1.423356251,"Yishun East","NORTH REGION"
59469,"YISHUN",103.8474796,1.423579277,"Yishun East","NORTH REGION"
59471,"YISHUN",103.8490197,1.42111543,"Yishun East","NORTH REGION"
59479,"YISHUN",103.8486515,1.420348124,"Lower Seletar","NORTH REGION"
59481,"YISHUN",103.8364769,1.415424248,"Yishun South","NORTH REGION"
59499,"YISHUN",103.8345975,1.413250173,"Yishun South","NORTH REGION"
59501,"YISHUN",103.8381068,1.412892533,"Yishun South","NORTH REGION"
59509,"YISHUN",103.837945,1.412521209,"Lower Seletar","NORTH REGION"
59511,"YISHUN",103.8289521,1.42716905,"Yishun West","NORTH REGION"
59521,"YISHUN",103.8317108,1.440036613,"Yishun West","NORTH REGION"
59529,"YISHUN",103.8318143,1.440350529,"Northland","NORTH REGION"
59541,"YISHUN",103.8301807,1.423630187,"Yishun West","NORTH REGION"
59549,"YISHUN",103.8305261,1.423139123,"Khatib","NORTH REGION"
59551,"YISHUN",103.8282247,1.425390082,"Yishun West","NORTH REGION"
59559,"YISHUN",103.8282131,1.425117764,"Khatib","NORTH REGION"
59561,"YISHUN",103.8329338,1.418701415,"Khatib","NORTH REGION"
59569,"YISHUN",103.832939,1.418493324,"Khatib","NORTH REGION"
59571,"YISHUN",103.8437333,1.420725591,"Yishun South","NORTH REGION"
59579,"YISHUN",103.843953,1.420294,"Yishun East","NORTH REGION"
59581,"YISHUN",103.84619,1.419031233,"Yishun East","NORTH REGION"
59589,"YISHUN",103.8447728,1.419656877,"Lower Seletar","NORTH REGION"
59591,"YISHUN",103.8494795,1.426536887,"Yishun East","NORTH REGION"
59599,"YISHUN",103.8496803,1.426408611,"Yishun East","NORTH REGION"
59601,"YISHUN",103.849376,1.429842,"Yishun East","NORTH REGION"
59609,"YISHUN",103.8495614,1.428996111,"Yishun East","NORTH REGION"
59611,"YISHUN",103.8366674,1.423625829,"Yishun Central","NORTH REGION"
59619,"YISHUN",103.836873,1.423352,"Yishun Central","NORTH REGION"
59621,"YISHUN",103.8441056,1.43416283,"Yishun East","NORTH REGION"
59631,"YISHUN",103.8439739,1.423337781,"Yishun South","NORTH REGION"
59639,"YISHUN",103.8441239,1.423181667,"Yishun East","NORTH REGION"
59641,"YISHUN",103.8457231,1.43152,"Yishun East","NORTH REGION"
59649,"YISHUN",103.845705,1.431392,"Yishun East","NORTH REGION"
59651,"YISHUN",103.8416942,1.427116988,"Yishun East","NORTH REGION"
59661,"YISHUN",103.8376286,1.426314916,"Yishun Central","NORTH REGION"
59669,"YISHUN",103.8378428,1.426236394,"Yishun Central","NORTH REGION"
59701,"YISHUN",103.8402021,1.425481929,"Yishun Central","NORTH REGION"
59709,"YISHUN",103.8406441,1.425992173,"Yishun South","NORTH REGION"
59711,"YISHUN",103.8427135,1.418198,"Yishun South","NORTH REGION"
59719,"YISHUN",103.842005,1.417565449,"Lower Seletar","NORTH REGION"
59721,"YISHUN",103.8336799,1.411537119,"Yishun South","NORTH REGION"
59729,"YISHUN",103.833503,1.411138119,"Lower Seletar","NORTH REGION"
59731,"YISHUN",103.8414952,1.41412923,"Lower Seletar","NORTH REGION"
59739,"YISHUN",103.8421469,1.414160119,"Lower Seletar","NORTH REGION"
59741,"YISHUN",103.8446406,1.415548823,"Lower Seletar","NORTH REGION"
59749,"YISHUN",103.844333,1.414990357,"Lower Seletar","NORTH REGION"
59751,"YISHUN",103.845908,1.417255357,"Lower Seletar","NORTH REGION"
59759,"YISHUN",103.846311,1.417550357,"Lower Seletar","NORTH REGION"
59761,"YISHUN",103.8432674,1.418496081,"Lower Seletar","NORTH REGION"
59771,"YISHUN",103.852066,1.423939,"Yishun East","NORTH REGION"
59779,"YISHUN",103.8525185,1.424083056,"Lower Seletar","NORTH REGION"
59781,"YISHUN",103.8512581,1.423216863,"Yishun East","NORTH REGION"
59789,"YISHUN",103.8513639,1.423013889,"Lower Seletar","NORTH REGION"
60011,"KALLANG",103.863768,1.31471795,"Kallang Bahru","CENTRAL REGION"
60019,"KALLANG",103.8641364,1.314798119,"Kallang Bahru","CENTRAL REGION"
60021,"KALLANG",103.8666987,1.318285961,"Kallang Bahru","CENTRAL REGION"
60029,"KALLANG",103.8660014,1.317170457,"Kallang Bahru","CENTRAL REGION"
60031,"KALLANG",103.8700783,1.320409707,"Geylang Bahru","CENTRAL REGION"
60039,"KALLANG",103.8698304,1.319964738,"Geylang Bahru","CENTRAL REGION"
60051,"KALLANG",103.8657147,1.314146401,"Kallang Bahru","CENTRAL REGION"
60059,"KALLANG",103.8658625,1.314346389,"Kallang Bahru","CENTRAL REGION"
60061,"GEYLANG",103.8740213,1.322765211,"Kallang Way","CENTRAL REGION"
60069,"GEYLANG",103.8725674,1.323359352,"Geylang Bahru","CENTRAL REGION"
60071,"GEYLANG",103.8702822,1.327199248,"Kallang Way","CENTRAL REGION"
60079,"KALLANG",103.8695097,1.326856017,"Geylang Bahru","CENTRAL REGION"
60081,"TOA PAYOH",103.866291,1.329312261,"Potong Pasir","CENTRAL REGION"
60089,"KALLANG",103.8661597,1.32865055,"Bendemeer","CENTRAL REGION"
60099,"KALLANG",103.861404,1.315304,"Kallang Bahru","CENTRAL REGION"
60101,"KALLANG",103.8600404,1.317834213,"Bendemeer","CENTRAL REGION"
60119,"KALLANG",103.8640971,1.318804315,"Kallang Bahru","CENTRAL REGION"
60121,"KALLANG",103.8617978,1.320088156,"Bendemeer","CENTRAL REGION"
60139,"KALLANG",103.8662898,1.322048616,"Bendemeer","CENTRAL REGION"
60141,"KALLANG",103.8638568,1.322587538,"Bendemeer","CENTRAL REGION"
60159,"KALLANG",103.867642,1.324094766,"Geylang Bahru","CENTRAL REGION"
60161,"KALLANG",103.8655673,1.324772897,"Bendemeer","CENTRAL REGION"
60179,"KALLANG",103.8683403,1.326340257,"Geylang Bahru","CENTRAL REGION"
60181,"KALLANG",103.8673854,1.327145618,"Bendemeer","CENTRAL REGION"
60191,"KALLANG",103.8619572,1.317183056,"Bendemeer","CENTRAL REGION"
60199,"KALLANG",103.8612789,1.317953056,"Bendemeer","CENTRAL REGION"
60201,"TOA PAYOH",103.8683861,1.329338889,"Potong Pasir","CENTRAL REGION"
60209,"TOA PAYOH",103.868961,1.329861339,"Sennett","CENTRAL REGION"
60211,"TOA PAYOH",103.8704967,1.328550718,"Sennett","CENTRAL REGION"
60219,"TOA PAYOH",103.8704918,1.328291927,"Kallang Way","CENTRAL REGION"
60221,"KALLANG",103.8708143,1.322123806,"Geylang Bahru","CENTRAL REGION"
60229,"KALLANG",103.8702401,1.322581087,"Geylang Bahru","CENTRAL REGION"
60241,"KALLANG",103.8615916,1.323554614,"Bendemeer","CENTRAL REGION"
60249,"KALLANG",103.8619424,1.323468,"Bendemeer","CENTRAL REGION"
60251,"KALLANG",103.8615552,1.32450919,"Bendemeer","CENTRAL REGION"
60261,"TOA PAYOH",103.8689179,1.331324716,"Potong Pasir","CENTRAL REGION"
60269,"TOA PAYOH",103.8692289,1.330990301,"Sennett","CENTRAL REGION"
61009,"TOA PAYOH",103.8666325,1.335211667,"Potong Pasir","CENTRAL REGION"
61011,"TOA PAYOH",103.869464,1.333392798,"Potong Pasir","CENTRAL REGION"
61019,"TOA PAYOH",103.8697617,1.333201667,"Sennett","CENTRAL REGION"
61021,"TOA PAYOH",103.8701888,1.336276685,"Woodleigh","CENTRAL REGION"
61029,"TOA PAYOH",103.8705159,1.335968329,"Sennett","CENTRAL REGION"
61031,"TOA PAYOH",103.8704497,1.338364722,"Woodleigh","CENTRAL REGION"
61039,"TOA PAYOH",103.8708488,1.338453328,"Bidadari","CENTRAL REGION"
61041,"TOA PAYOH",103.8704919,1.34143,"Woodleigh","CENTRAL REGION"
61049,"TOA PAYOH",103.8709686,1.341962778,"Bidadari","CENTRAL REGION"
61061,"TOA PAYOH",103.8682283,1.332681667,"Potong Pasir","CENTRAL REGION"
61069,"TOA PAYOH",103.8683809,1.332759756,"Potong Pasir","CENTRAL REGION"
61079,"TOA PAYOH",103.8652543,1.335986409,"Potong Pasir","CENTRAL REGION"
61089,"TOA PAYOH",103.865308,1.333071659,"Potong Pasir","CENTRAL REGION"
61099,"TOA PAYOH",103.8671,1.332368056,"Potong Pasir","CENTRAL REGION"
61101,"TOA PAYOH",103.8637033,1.335601389,"Potong Pasir","CENTRAL REGION"
62011,"SERANGOON",103.883451,1.342135,"Upper Paya Lebar","NORTH-EAST REGION"
62019,"HOUGANG",103.8840528,1.342157099,"Tai Seng","NORTH-EAST REGION"
62021,"HOUGANG",103.8825075,1.343688974,"Upper Paya Lebar","NORTH-EAST REGION"
62029,"HOUGANG",103.8827347,1.344113281,"Tai Seng","NORTH-EAST REGION"
62031,"HOUGANG",103.8817101,1.34521001,"Upper Paya Lebar","NORTH-EAST REGION"
62039,"HOUGANG",103.880912,1.346768051,"Tai Seng","NORTH-EAST REGION"
62041,"SERANGOON",103.8801849,1.348382923,"Upper Paya Lebar","NORTH-EAST REGION"
62049,"SERANGOON",103.8802275,1.34904,"Tai Seng","NORTH-EAST REGION"
62051,"SERANGOON",103.877755,1.351704296,"Upper Paya Lebar","NORTH-EAST REGION"
62059,"HOUGANG",103.8785958,1.351701389,"Lorong Ah Soo","NORTH-EAST REGION"
62061,"TOA PAYOH",103.8817816,1.341735369,"Joo Seng","CENTRAL REGION"
62069,"SERANGOON",103.8816131,1.34209859,"Upper Paya Lebar","NORTH-EAST REGION"
62071,"TOA PAYOH",103.8800289,1.34252981,"Bidadari","CENTRAL REGION"
62079,"SERANGOON",103.8797665,1.342966355,"Upper Paya Lebar","NORTH-EAST REGION"
62081,"SERANGOON",103.8777387,1.34384212,"Bidadari","CENTRAL REGION"
62089,"SERANGOON",103.8782509,1.343839833,"Upper Paya Lebar","NORTH-EAST REGION"
62091,"TOA PAYOH",103.8751908,1.343667303,"Bidadari","CENTRAL REGION"
62099,"TOA PAYOH",103.8756212,1.344127495,"Upper Paya Lebar","NORTH-EAST REGION"
62101,"TOA PAYOH",103.8730805,1.343248871,"Bidadari","CENTRAL REGION"
62109,"SERANGOON",103.8738073,1.343741117,"Upper Paya Lebar","NORTH-EAST REGION"
62111,"SERANGOON",103.8707717,1.345098522,"Lorong Chuan","NORTH-EAST REGION"
62119,"SERANGOON",103.8710922,1.344832659,"Upper Paya Lebar","NORTH-EAST REGION"
62121,"SERANGOON",103.8715681,1.346827785,"Serangoon Central","NORTH-EAST REGION"
62129,"SERANGOON",103.8720549,1.346989589,"Upper Paya Lebar","NORTH-EAST REGION"
62131,"SERANGOON",103.8727743,1.348979006,"Serangoon Central","NORTH-EAST REGION"
62139,"SERANGOON",103.8734117,1.349046124,"Upper Paya Lebar","NORTH-EAST REGION"
62141,"SERANGOON",103.8751519,1.351491124,"Serangoon Central","NORTH-EAST REGION"
62149,"SERANGOON",103.8759533,1.351691733,"Upper Paya Lebar","NORTH-EAST REGION"
62151,"SERANGOON",103.8775441,1.345689587,"Upper Paya Lebar","NORTH-EAST REGION"
62159,"SERANGOON",103.877652,1.345924416,"Upper Paya Lebar","NORTH-EAST REGION"
62161,"SERANGOON",103.8760197,1.347503333,"Upper Paya Lebar","NORTH-EAST REGION"
62169,"SERANGOON",103.8764689,1.347631667,"Upper Paya Lebar","NORTH-EAST REGION"
62171,"SERANGOON",103.8746237,1.348261396,"Upper Paya Lebar","NORTH-EAST REGION"
62179,"SERANGOON",103.8748319,1.348645002,"Upper Paya Lebar","NORTH-EAST REGION"
62189,"SERANGOON",103.8747095,1.350563918,"Upper Paya Lebar","NORTH-EAST REGION"
62219,"HOUGANG",103.8803203,1.351926371,"Lorong Ah Soo","NORTH-EAST REGION"
62221,"HOUGANG",103.8825534,1.350901402,"Tai Seng","NORTH-EAST REGION"
62229,"HOUGANG",103.8821223,1.351089994,"Lorong Ah Soo","NORTH-EAST REGION"
62231,"HOUGANG",103.8902931,1.347717281,"Defu Industrial Park","NORTH-EAST REGION"
62239,"HOUGANG",103.889989,1.347630667,"Tai Seng","NORTH-EAST REGION"
62241,"HOUGANG",103.891136,1.345032855,"Defu Industrial Park","NORTH-EAST REGION"
62249,"HOUGANG",103.8910256,1.344215637,"Tai Seng","NORTH-EAST REGION"
62251,"HOUGANG",103.9001278,1.377159,"Hougang East","NORTH-EAST REGION"
62261,"HOUGANG",103.9028237,1.374538056,"Kangkar","NORTH-EAST REGION"
62271,"HOUGANG",103.899636,1.375913048,"Hougang East","NORTH-EAST REGION"
63011,"HOUGANG",103.8782358,1.354321158,"Kovan","NORTH-EAST REGION"
63019,"HOUGANG",103.8780014,1.353479643,"Lorong Ah Soo","NORTH-EAST REGION"
63021,"HOUGANG",103.8816161,1.357058083,"Kovan","NORTH-EAST REGION"
63029,"HOUGANG",103.8821803,1.357274722,"Lorong Ah Soo","NORTH-EAST REGION"
63031,"HOUGANG",103.8853519,1.360504444,"Kovan","NORTH-EAST REGION"
63039,"HOUGANG",103.8853842,1.36026,"Lorong Ah Soo","NORTH-EAST REGION"
63041,"HOUGANG",103.8875481,1.362591667,"Kovan","NORTH-EAST REGION"
63049,"HOUGANG",103.8875228,1.362191667,"Lorong Ah Soo","NORTH-EAST REGION"
63051,"HOUGANG",103.8891428,1.364151668,"Kovan","NORTH-EAST REGION"
63059,"HOUGANG",103.8898415,1.364376673,"Lorong Ah Soo","NORTH-EAST REGION"
63061,"HOUGANG",103.8912913,1.366238342,"Hougang Central","NORTH-EAST REGION"
63069,"HOUGANG",103.8919472,1.366379999,"Kangkar","NORTH-EAST REGION"
63071,"HOUGANG",103.8933246,1.359780726,"Defu Industrial Park","NORTH-EAST REGION"
63079,"HOUGANG",103.8929602,1.359789173,"Lorong Ah Soo","NORTH-EAST REGION"
63081,"HOUGANG",103.8926095,1.356830784,"Defu Industrial Park","NORTH-EAST REGION"
63089,"HOUGANG",103.892135,1.356532285,"Lorong Ah Soo","NORTH-EAST REGION"
63091,"HOUGANG",103.8914705,1.353854981,"Defu Industrial Park","NORTH-EAST REGION"
63099,"HOUGANG",103.8909741,1.353579485,"Lorong Ah Soo","NORTH-EAST REGION"
63101,"HOUGANG",103.8903098,1.351107289,"Defu Industrial Park","NORTH-EAST REGION"
63109,"HOUGANG",103.8898442,1.350814444,"Tai Seng","NORTH-EAST REGION"
63131,"HOUGANG",103.8903311,1.361208844,"Lorong Ah Soo","NORTH-EAST REGION"
63139,"HOUGANG",103.8914117,1.361201667,"Lorong Ah Soo","NORTH-EAST REGION"
63141,"SERANGOON",103.8749132,1.354046122,"Serangoon Central","NORTH-EAST REGION"
63149,"SERANGOON",103.8745256,1.354899722,"Serangoon Central","NORTH-EAST REGION"
63151,"HOUGANG",103.8775836,1.354122914,"Serangoon Central","NORTH-EAST REGION"
63159,"HOUGANG",103.8770192,1.355166667,"Kovan","NORTH-EAST REGION"
63161,"SERANGOON",103.8753065,1.357173077,"Serangoon Central","NORTH-EAST REGION"
63169,"HOUGANG",103.8756779,1.357036649,"Kovan","NORTH-EAST REGION"
63179,"HOUGANG",103.8739353,1.359993051,"Kovan","NORTH-EAST REGION"
63181,"SERANGOON",103.8734622,1.360831389,"Serangoon Garden","NORTH-EAST REGION"
63189,"HOUGANG",103.8736346,1.361339979,"Kovan","NORTH-EAST REGION"
63191,"SERANGOON",103.8740397,1.364262778,"Serangoon Garden","NORTH-EAST REGION"
63199,"HOUGANG",103.8738381,1.363279722,"Kovan","NORTH-EAST REGION"
63201,"SERANGOON",103.8749203,1.366177895,"Serangoon Garden","NORTH-EAST REGION"
63209,"SERANGOON",103.8752212,1.366058048,"Kovan","NORTH-EAST REGION"
63211,"HOUGANG",103.8757308,1.368146382,"Serangoon Garden","NORTH-EAST REGION"
63219,"SERANGOON",103.876271,1.36856637,"Kovan","NORTH-EAST REGION"
63221,"HOUGANG",103.8855064,1.357993279,"Lorong Ah Soo","NORTH-EAST REGION"
63229,"HOUGANG",103.8851192,1.357571667,"Lorong Ah Soo","NORTH-EAST REGION"
63231,"HOUGANG",103.8876307,1.359012232,"Lorong Ah Soo","NORTH-EAST REGION"
63239,"HOUGANG",103.887879,1.35891912,"Lorong Ah Soo","NORTH-EAST REGION"
63241,"HOUGANG",103.8921356,1.364097852,"Lorong Ah Soo","NORTH-EAST REGION"
63249,"HOUGANG",103.8926128,1.363958056,"Kangkar","NORTH-EAST REGION"
63261,"HOUGANG",103.8891383,1.358964722,"Lorong Ah Soo","NORTH-EAST REGION"
63269,"HOUGANG",103.8890576,1.358754813,"Lorong Ah Soo","NORTH-EAST REGION"
63271,"HOUGANG",103.8899763,1.356395013,"Lorong Ah Soo","NORTH-EAST REGION"
63279,"HOUGANG",103.889835,1.356238056,"Lorong Ah Soo","NORTH-EAST REGION"
63281,"HOUGANG",103.8898808,1.354129722,"Lorong Ah Soo","NORTH-EAST REGION"
63289,"HOUGANG",103.8896608,1.354011667,"Lorong Ah Soo","NORTH-EAST REGION"
63291,"HOUGANG",103.887858,1.352250023,"Tai Seng","NORTH-EAST REGION"
63299,"HOUGANG",103.8883352,1.352631657,"Lorong Ah Soo","NORTH-EAST REGION"
63301,"HOUGANG",103.885312,1.351494732,"Tai Seng","NORTH-EAST REGION"
63309,"HOUGANG",103.8858106,1.352059444,"Lorong Ah Soo","NORTH-EAST REGION"
63311,"HOUGANG",103.8778065,1.369904639,"Hougang West","NORTH-EAST REGION"
63319,"HOUGANG",103.8781473,1.369217378,"Kovan","NORTH-EAST REGION"
63321,"HOUGANG",103.8813222,1.369136023,"Hougang West","NORTH-EAST REGION"
63329,"HOUGANG",103.8820085,1.368628701,"Kovan","NORTH-EAST REGION"
63331,"HOUGANG",103.884927,1.368368665,"Hougang West","NORTH-EAST REGION"
63339,"HOUGANG",103.8845126,1.368118548,"Kovan","NORTH-EAST REGION"
